dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
3407170,New Jersey,3,3,Highland Park Boro School District,1574,5926000,1526,6153000,1559,6717000,1573,6641000,9703864.022122627,1507128.9215218842,30056007.056355488,41267000,1540000,449000,1989000,11074065.126532862,1724064.391677766,30373870.481789373,43172000,1889000,390000,2279000,13302810.916458596,3656472.391633581,31249716.691907823,48209000,2012000,519000,2531000,13487802.11428456,2754432.5187476,32775765.36696784,49018000,2658000,714000,3372000,274,278,289,280
3407200,New Jersey,1,3,Highlands Borough School District,179,1097000,174,1312000,177,1278000,170,1124000,1591000,227000,4087000,5905000,177000,76000,253000,1592000,329000,4138000,6059000,168000,78000,246000,1876000,375000,4341000,6592000,155000,68000,223000,3142000,935000,4481000,8558000,155000,76000,231000,41,-8,40,43
3407230,New Jersey,3,3,Hillsborough Township Public School District,7442,22775000,7237,22265000,7202,24817000,7215,24518000,46275134.5672049,2413512.585752325,103565352.84704275,152254000,5184000,1661000,6845000,49703434.95763909,4842726.434587099,102851838.6077738,157398000,5336000,1601000,6937000,55203866.83940875,6839461.303810141,107480671.85678113,169524000,5960000,1656000,7616000,55937409.287407614,4366070.561985776,111488520.15060662,171792000,5692000,1839000,7531000,1330,1268,1275,1292
3407260,New Jersey,1,3,Hillsdale School District,1109,4152000,1081,4169000,1072,4578000,1109,4864000,5111000,512000,22406000,28029000,937000,309000,1246000,6210000,752000,22678000,29640000,1108000,328000,1436000,7697504.844720497,1132918.8819875775,23085576.273291927,31916000.000000004,1396000,385000,1781000,7885637.848222863,1480540.4058597502,23667821.745917387,33034000,1439000,325000,1764000,241,216,219,212
3407290,New Jersey,3,3,Hillside Public School District,3104,6730000,3000,7236000,2967,8200000,3018,8529000,35945022.75807948,2484246.557751302,30798730.68416922,69228000,2659000,853000,3512000,37901821.62725538,3358191.3128223177,30945987.059922304,72206000,2824000,832000,3656000,41609849.86708931,5781827.553070674,30748322.57984001,78140000,2680000,1077000,3757000,47581598.45719402,5871775.879881535,31614625.66292444,85068000,2569000,898000,3467000,509,423,419,430
3407320,New Jersey,1,3,Ho-Ho-Kus School District,596,1726000,587,1784000,574,2017000,542,1943000,2623000,145000,15148000,17916000,703000,135000,838000,3238000,235000,15360000,18833000,878000,143000,1021000,4233000,447000,15681000,20361000,1089000,167000,1256000,4523000,340000,16325000,21188000,1304000,143000,1447000,103,-8,98,91
3407350,New Jersey,3,3,Hoboken Public School District,2233,11910000,2230,13589000,2183,10135000,2322,10701000,28784878.63601196,2432981.5240360745,44653139.83995196,75871000,2034000,957000,2991000,31408649.56576143,3679834.151617658,48631516.282620914,83720000,2314000,1021000,3335000,33658217.84985822,6187742.599870653,49739039.55027113,89585000,2281000,870000,3151000,33800755.69690427,4707008.869955942,52997235.433139786,91505000,2154000,885000,3039000,457,421,395,427
3407380,New Jersey,1,3,Holland Township School District,525,2044000,499,2274000,512,2441000,507,2899000,3264000,226000,9490000,12980000,482000,134000,616000,3634358.15064033,320326.4597351856,9837315.389624484,13791999.999999998,633000,138000,771000,3856000,457000,10475000,14788000,633000,138000,771000,4091000,538000,10937000,15566000,620000,137000,757000,132,112,107,123
3407410,New Jersey,3,3,Holmdel Township School District,2988,10849000,2887,11480000,2936,12302000,2908,12639000,12928657.732125308,994817.3153296268,59751524.95254506,73675000,2447000,764000,3211000,15758830.05250182,1546812.0664767574,60365357.881021425,77671000,3053000,815000,3868000,19562768.413980108,1557516.803244268,61616714.782775626,82737000,3601000,930000,4531000,20690715.37008576,2151747.0582024236,61755537.571711816,84598000.00000001,4292000,839000,5131000,501,455,470,474
3407440,New Jersey,3,3,Hopatcong Borough School District,1497,5805000,1434,5121000,1397,5085000,1396,5471000,15257488.5119579,1070219.5179251046,25389291.970116995,41717000,1545000,571000,2116000,14896775.574828085,1663916.9837181277,25476307.44145379,42037000,1917000,583000,2500000,15005553.11622812,2247418.790935439,26111028.09283644,43364000,2003000,571000,2574000,13880573.483741324,2268351.4340518815,27078075.082206797,43227000,1674000,649000,2323000,369,318,346,341
3407500,New Jersey,1,3,Hopewell Township School District,496,1125000,496,1206000,484,1018000,512,1288000,4954602.197802198,480826.3736263737,4076571.4285714286,9512000,279000,128000,407000,5330186.601922506,605499.6531562778,4097313.7449212167,10033000.000000002,306000,84000,390000,5951970.451556335,955523.4546251644,4385506.093818501,11293000.000000002,308000,161000,469000,6430167.725959554,1191176.8881551796,4424655.385885267,12046000,328000,143000,471000,99,83,74,67
3407530,New Jersey,3,3,Hopewell Valley Regional School District,3431,13341000,3398,13565000,3411,14573000,3442,15575000,16916000,1181000,83350000,101447000,3122000,886000,4008000,20022000,1933000,83404000,105359000,3364000,931000,4295000,24595121.448131155,3630803.5847647497,84182074.96710409,112408000,3929000,1046000,4975000,25405709.856045064,2559265.6211968428,87038024.5227581,115003000,4018000,900000,4918000,693,663,671,678
3407560,New Jersey,1,3,Howell Township Public School District,5595,20791000,5407,22706000,5404,23602000,5484,24121000,49476000,3116000,83259000,135851000,4370000,1541000,5911000,51118000,5200000,85430000,141748000,4675000,1428000,6103000,53416000,7926000,84284000,145626000,4722000,1504000,6226000,53202000,4126000,88114000,145442000,4755000,1745000,6500000,1136,922,931,971
3407590,New Jersey,2,3,Hunterdon Central Regional High School District,2727,6788000,2648,6691000,2575,6652000,2486,7297000,14127902.477269566,823978.5530924771,63648118.96963796,78600000,2385000,549000,2934000,15933132.324754383,1442411.71719607,65088455.95804954,82464000,2700000,543000,3243000,18425000,2632000,66990000,88047000,2778000,657000,3435000,18204050.67043692,1933340.8282404451,67130608.50132263,87267999.99999999,2664000,560000,3224000,463,484,445,333
3407680,New Jersey,3,3,Irvington Public School District,7212,15955000,6836,12323000,6885,17455000,6980,24536000,146462230.26451555,8833251.345330631,19617518.39015382,174913000,8103000,1343000,9446000,151585828.2001779,10488216.613431448,21056955.186390653,183131000,8941000,1777000,10718000,162577343.5529781,25626349.27243223,20149307.174589664,208353000,8594000,2109000,10703000,169864698.392938,27310242.191036668,20850059.41602535,218025000,8598000,2709000,11307000,910,822,766,725
3407740,New Jersey,3,3,Jackson Township School District,8009,27835000,7671,27016000,7477,26419000,7563,26906000,68901000,4330000,104807000,178038000,6463000,1999000,8462000,70635000,8015000,111554000,190204000,7142000,2039000,9181000,83148000,16438000,109886000,209472000,7066000,2369000,9435000,78613000,12240000,114855000,205708000,6986000,2048000,9034000,1584,1426,1288,1235
3407770,New Jersey,1,3,Jamesburg Public School District,705,1929000,656,1910000,662,2127000,666,2098000,9532422.03528929,781910.3918752564,8860667.572835453,19174999.999999996,1039000,199000,1238000,10219019.402985075,1088346.2686567164,8507634.328358209,19815000,1040000,211000,1251000,12183979.375599546,1735436.1646463766,8967584.459754078,22887000,1011000,236000,1247000,13614907.254724052,2206137.559667048,9267955.1856089,25088999.999999996,1114000,210000,1324000,116,98,104,98
3407800,New Jersey,3,3,Jefferson Township Public School District,2775,8437000,2591,7673000,2516,8876000,2484,8589000,23766369.178320464,1260754.3449523412,46823876.476727195,71851000,2677000,682000,3359000,23612573.353415288,2788296.4259545715,47252130.22063014,73652999.99999999,2864000,688000,3552000,23250854.78890451,4096693.231541464,48601451.97955403,75949000.00000001,2657000,792000,3449000,22126693.38616275,2519460.0532711395,50740846.560566105,75387000,2581000,676000,3257000,606,516,485,504
3407830,New Jersey,3,3,Jersey City Public Schools,26150,100911000,25496,93209000,25198,110341000,25395,106310000,486533882.8585741,36131411.21660347,163680705.92482242,686346000,22020000,8160000,30180000,453492205.5120302,50070415.72361681,257074378.764353,760637000,23425000,9407000,32832000,493036767.1678116,74274175.42156531,355436057.4106231,922747000,22895000,9043000,31938000,422009267.9175104,65647382.700489305,461495349.38200027,949152000,22989000,8448000,31437000,4008,3595,3509,2419
3407860,New Jersey,3,3,Keansburg School District,1657,10920000,1554,10334000,1575,5916000,1562,5613000,35491298.75971106,2932133.137976466,5555568.10231248,43979000.00000001,1278000,582000,1860000,36746534.61737555,3807806.8328875857,5758658.549736865,46313000,1229000,573000,1802000,40816920.87916336,4018168.834934565,6590910.28590207,51425999.99999999,1550000,691000,2241000,40728783.711763725,5639400.747608209,7540815.540628065,53909000,1268000,612000,1880000,394,350,394,390
3407890,New Jersey,3,3,Kearny,5322,10290000,5165,10867000,5044,9791000,5361,11793000,54900636.759661086,5030886.64600124,51904476.59433767,111836000,5793000,1312000,7105000,61219772.237880714,5191351.761775752,52855876.00034353,119267000,6565000,1383000,7948000,75840609.06295408,8633828.053931672,55021562.88311425,139496000,6512000,1651000,8163000,78977144.67273353,13402052.975576196,55756802.35169028,148136000,6175000,1369000,7544000,1004,918,880,925
3407920,New Jersey,3,3,Kenilworth School District,1436,3665000,1438,3865000,1451,4511000,1455,5222000,10929000,697000,21793000,33419000,1321000,322000,1643000,12296000,1248000,22255000,35799000,1447000,359000,1806000,14738000,2125000,22997000,39860000,1516000,407000,1923000,15962793.102619562,1842360.2980052873,23767846.59937515,41573000.00000001,1479000,367000,1846000,233,202,196,193
3407950,New Jersey,3,3,Keyport School District,1032,2197000,947,2168000,946,2127000,933,2309000,9484675.56568452,986627.7063324108,13820696.72798307,24292000.000000004,703000,289000,992000,10437915.673693858,1525039.4133822182,13933044.912923925,25896000,785000,296000,1081000,10975849.58339424,2077529.0893144277,14043621.327291332,27097000,813000,325000,1138000,10935586.361214705,2537681.5485704136,14392732.090214882,27866000,813000,301000,1114000,168,162,167,162
3407980,New Jersey,2,3,Kingsway Regional School District,2808,4409000,2825,5210000,2818,5021000,2901,5372000,18164416.989062924,874479.5165101738,28697103.494426902,47736000,2399000,460000,2859000,20539530.963108186,1887292.2125662148,30544176.8243256,52971000,2463000,505000,2968000,26301914.51367159,3630295.3849178394,31027790.101410575,60960000,2746000,624000,3370000,29768589.93279128,1326689.288903511,32672720.778305218,63768000.00000001,2888000,525000,3413000,563,585,602,598
3408040,New Jersey,3,3,Kinnelon School District,1712,6679000,1655,7123000,1653,7539000,1639,7222000,9066195.378237491,503400.0738825268,39098404.54787998,48668000,2172000,391000,2563000,11081635.462064425,807488.2522710984,39324876.28566448,51214000,2701000,404000,3105000,13135519.031767856,1339872.602937984,40426608.36529416,54902000,2821000,452000,3273000,13329722.244996168,991681.750940168,41767596.004063666,56089000,2639000,381000,3020000,315,269,287,305
3408060,New Jersey,2,3,Kittatinny Regional School District,908,2191000,843,2060000,798,2179000,781,2194000,9079126.386841493,876825.1997827605,15729048.413375746,25685000,714000,184000,898000,8997391.533992304,951561.7596015997,16215046.706406096,26164000,733000,185000,918000,9340907.740757972,1349494.3277386108,16874597.93150342,27565000,762000,249000,1011000,10964708.437343985,1385840.7388916626,17454450.823764354,29805000,805000,209000,1014000,127,113,123,125
3408070,New Jersey,1,3,Knowlton Township School District,155,751000,150,757000,164,688000,179,734000,1914287.013243724,130765.3686499308,2928947.618106345,4974000,145000,55000,200000,1855171.0843373495,138621.68674698795,2902207.2289156625,4895999.999999999,145000,55000,200000,1858615.00275786,315779.37120794266,3126605.6260341974,5300999.999999999,145000,54000,199000,1625295.711060948,314478.5553047404,3268225.7336343117,5208000,145000,56000,201000,27,-8,27,29
3408100,New Jersey,3,3,Lacey Township School District,3957,11114000,3877,11879000,3850,13626000,3822,13742000,30915000,2411000,52776000,86102000,3090000,952000,4042000,31810000,3596000,54723000,90129000,3255000,976000,4231000,36483077.03376434,6664097.6247416,54934825.34149406,98082000,3185000,1255000,4440000,34264000,4677000,57227000,96168000,3306000,1201000,4507000,988,891,848,859
3408130,New Jersey,1,3,Lafayette Township School District,196,672000,194,614000,202,655000,205,600000,1391971.6981132077,136676.88679245283,4225351.415094339,5754000,141000,62000,203000,1550689.2050209206,162763.17991631798,4180547.6150627616,5894000,173000,63000,236000,1706937.1038517796,253867.3817649927,4117195.514383227,6078000,186000,73000,259000,1761325.3012048192,294216.8674698795,4379457.831325301,6435000,178000,63000,241000,39,32,-8,31
3408160,New Jersey,1,3,Lakehurst School District,385,1213000,376,1299000,411,1198000,381,1392000,8826000,853000,1741000,11420000,400000,147000,547000,8360000,1397000,1514000,11271000,364000,140000,504000,8954000,1290000,1734000,11978000,419000,148000,567000,9615000,1912000,1577000,13104000,388000,180000,568000,106,109,103,90
3408190,New Jersey,2,3,Lakeland Regional High School District,934,4097000,924,4129000,902,4236000,867,3993000,8604000,474000,20350000,29428000,1552000,225000,1777000,8993000,774000,20688000,30455000,1742000,237000,1979000,9190438.173390128,1652849.379854673,20851712.4467552,31695000,1594000,275000,1869000,8761842.554699836,669071.6334224858,21559085.81187768,30990000,1480000,230000,1710000,191,195,177,181
3408220,New Jersey,3,3,Lakewood Township School District,5630,32382000,5343,35961000,5025,37176000,4616,34355000,114540568.09582132,30153103.432084177,106149328.4720945,250843000,13164000,6984000,20148000,153575514.15671802,61218966.8709036,111846518.9723784,326641000,21417000,8840000,30257000,114928000,129684000,113076000,357688000,20959000,11913000,32872000,150682000,95009000,119935000,365626000,19336000,11448000,30784000,3,3678,7242,8405
3408280,New Jersey,1,3,Laurel Springs School District,179,712000,167,684000,176,688000,185,1025000,2721162.648556876,158207.13073005094,2944630.220713073,5823999.999999999,318000,66000,384000,2715085.9164420487,205972.03504043128,2928942.04851752,5850000.000000001,239000,75000,314000,3242000,328000,3051000,6621000,352000,75000,427000,3669887.764999307,441265.068588056,3093847.1664126366,7205000,395000,61000,456000,36,32,-8,39
3408310,New Jersey,1,3,Lavallette Borough School District,150,383000,156,379000,141,455000,155,359000,796000,99000,4189000,5084000,108000,43000,151000,872834.1565349544,151971.1246200608,4238194.718844985,5262999.999999999,106000,47000,153000,1070000,289000,4392000,5751000,106000,51000,157000,1041000,411000,4671000,6123000,100000,46000,146000,18,17,14,18
3408370,New Jersey,1,3,Lawrence Township School District,512,1523000,484,1422000,471,1606000,480,1440000,8217676.489533011,836865.2173913043,3363458.2930756845,12418000,393000,166000,559000,8512728.744939271,928334.6309560884,3379936.6241046404,12821000.000000002,468000,176000,644000,9217203.855925873,1260113.884322224,2884682.2597519057,13362000.000000002,491000,195000,686000,8881125.306395305,1669391.9631582857,2891482.7304464085,13441999.999999998,414000,169000,583000,99,-8,82,94
3408400,New Jersey,3,3,Lawrence Township Public School District,3811,12356000,3285,12795000,3615,14446000,3639,15213000,16814020.00386756,2229218.4525472163,73922761.54358523,92966000,3350000,1311000,4661000,19969216.34184131,3580480.490092147,74403303.16806655,97953000,3949000,1342000,5291000,24139023.47224433,5988833.821753256,76498142.70600241,106626000,4356000,1606000,5962000,25876291.170062795,4235119.624320316,79030589.20561689,109142000,5228000,1452000,6680000,866,767,747,811
3408460,New Jersey,1,3,Lebanon Township School District,630,2586000,576,2539000,577,2799000,582,2914000,4132000,256000,11167000,15555000,511000,146000,657000,4413000,336000,11235000,15984000,556000,150000,706000,5263526.407026465,674302.5540275049,11223171.03894603,17161000,997000,159000,1156000,4970655.405789684,498651.70903713815,11961692.88517318,17431000,899000,161000,1060000,142,-8,102,101
