dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,current_sped_exp_fy20_adjusted,state_sped_rev_fy21_adjusted,federal_sped_rev_fy21_adjusted,state_fed_sped_rev_fy21_adjusted,current_sped_exp_fy21_adjusted,state_sped_rev_fy22_adjusted,federal_sped_rev_fy22_adjusted,state_fed_sped_rev_fy22_adjusted,current_sped_exp_fy22_adjusted
2804440,Mississippi,3,3,WALTHALL CO SCHOOL DIST,1812,1316000,1677,1813000,1689,1827000,1684,2078000,10115000,3196000,6036000,19347000,0,561000,561000,10044000,4868000,5951000,20863000,44000,618000,662000,10092000,5317000,5923000,21332000,21000,717000,738000,11209000,9605000,6243000,27057000,12000,656000,668000,227,197,213,240,0,653592.489,653592.489,1533204.484,50108.828,703801.2660000001,753910.094,2064711.4810000001,22315.019999999997,761898.5399999999,784213.5599999999,1941406.7399999998
2804470,Mississippi,3,3,VICKSBURG WARREN SCHOOL DIST,7556,4710000,7236,6808000,6955,7023000,6862,7854000,38545000,12531000,39328000,90404000,13000,1756000,1769000,38136000,16229000,41120000,95485000,30000,1967000,1997000,38269000,19996000,40453000,98718000,8000,2042000,2050000,41682000,26358000,42169000,110209000,12000,2207000,2219000,1006,928,899,879,15145.637,2045826.044,2060971.681,5487380.79,34165.11,2240092.379,2274257.489,7753202.296000001,8500.96,2169870.0399999996,2178371,7462780.259999999
2804500,Mississippi,3,3,WATER VALLEY SCHOOL DISTRICT,1040,591000,1007,825000,1069,887000,1041,1004000,6173000,1450000,2670000,10293000,0,284000,284000,5927000,3009000,2538000,11474000,0,282000,282000,5984000,3224000,2700000,11908000,0,325000,325000,7124000,4612000,2894000,14630000,0,338000,338000,161,142,143,157,0,330873.916,330873.916,688543.959,0,321152.03400000004,321152.03400000004,939540.5250000001,0,345351.49999999994,345351.49999999994,942543.94
2804530,Mississippi,3,3,WAYNE CO SCHOOL DIST,3340,2722000,2927,4161000,2851,3816000,2900,4454000,18225000,5189000,12958000,36372000,45000,1157000,1202000,18162000,8122000,13281000,39565000,53000,813000,866000,17904000,16484000,11296000,45684000,82000,1163000,1245000,20028000,14593000,12723000,47344000,63000,1198000,1261000,639,539,553,585,52427.205,1347961.693,1400388.898,3171263.378,60358.361000000004,925874.481,986232.8420000001,4738700.757,87134.84,1235827.0599999998,1322961.9,4054957.9199999995
2804560,Mississippi,3,3,WEBSTER CO SCHOOL DIST,1797,1309000,1749,1874000,1758,1889000,1739,2166000,10577000,2313000,4162000,17052000,13000,486000,499000,10326000,4315000,4136000,18777000,13000,485000,498000,10577000,4978000,4418000,19973000,15000,444000,459000,12152000,7314000,4785000,24251000,17000,699000,716000,311,267,284,292,15145.637,566213.814,581359.451,1525049.141,14804.881000000001,552335.9450000001,567140.826,2134180.538,15939.3,471803.27999999997,487742.57999999996,2007289.1799999997
2804590,Mississippi,3,3,WEST JASPER CONSOLIDATED SCHOOLS,1395,1060000,1357,1734000,1319,1727000,1411,2056000,7783000,2025000,5376000,15184000,0,447000,447000,7790000,3753000,5230000,16773000,0,473000,473000,7970000,3561000,5504000,17035000,0,438000,438000,8690000,4396000,6447000,19533000,0,443000,443000,282,288,268,290,0,520776.903,520776.903,1234951.94,0,538669.9010000001,538669.9010000001,1974743.3580000002,0,465427.55999999994,465427.55999999994,1835144.7399999998
2804650,Mississippi,3,3,WEST TALLAHATCHIE SCHOOL DISTRICT,652,654000,606,800000,554,802000,513,812000,4338000,1302000,3402000,9042000,0,216000,216000,4146000,1892000,3970000,10008000,0,229000,229000,4113000,2607000,3079000,9799000,0,224000,224000,4393000,3709000,4145000,12247000,0,266000,266000,114,105,90,75,0,251650.584,251650.584,761942.046,0,260793.673,260793.673,911069.6000000001,0,238026.87999999998,238026.87999999998,852221.2399999999
2804680,Mississippi,3,3,WESTERN LINE SCHOOL DISTRICT,1928,1375000,1698,1705000,1664,1949000,1632,2061000,9390000,3026000,9250000,21666000,0,492000,492000,9242000,4850000,8360000,22452000,26000,426000,452000,9355000,7532000,11706000,28593000,33000,476000,509000,9613000,5985000,9812000,25410000,15000,728000,743000,273,231,235,229,0,573204.108,573204.108,1601942.375,29609.762000000002,485144.56200000003,514754.324,1941717.0850000002,35066.46,505807.11999999994,540873.58,2071046.38
2804710,Mississippi,3,3,WILKINSON CO SCHOOL DIST,1083,991000,1053,1233000,1016,1107000,891,1182000,6391000,2360000,3972000,12723000,0,328000,328000,5989000,3306000,3747000,13042000,0,307000,307000,6204000,3756000,3349000,13309000,0,358000,358000,6575000,6014000,4688000,17277000,0,352000,352000,156,153,134,131,0,382136.072,382136.072,1154563.559,0,349622.95900000003,349622.95900000003,1404186.0210000002,0,380417.95999999996,380417.95999999996,1176320.3399999999
2804800,Mississippi,3,3,YAZOO CO SCHOOL DIST,1500,862000,1387,1505000,1370,1436000,1320,1815000,7908000,2350000,8623000,18881000,0,313000,313000,7638000,3867000,8631000,20136000,0,390000,390000,7877000,5295000,8616000,21788000,0,429000,429000,8508000,5614000,9259000,23381000,10000,570000,580000,190,193,192,215,0,364660.337,364660.337,1004272.238,0,444146.43000000005,444146.43000000005,1713949.685,0,455863.98,455863.98,1525922.3199999998
2900001,Missouri,3,3,MARIES CO. R-II,723,785000,703,700000,725,699000,730,757000,2857000,1056000,2832000,6745000,66000,172000,238000,2920000,1480000,4144000,8544000,44000,107000,151000,2932000,1779000,4343000,9054000,23000,197000,220000,3244000,1510000,4838000,9592000,27000,174000,201000,97,89,100,94,76893.234,200388.428,277281.662,914563.465,50108.828,121855.55900000001,171964.38700000002,797185.9,24440.26,209336.13999999998,233776.39999999997,742771.3799999999
2900002,Missouri,3,3,SOUTH HARRISON CO. R-II,859,968000,834,957000,814,1004000,808,1052000,3691000,1270000,4077000,9038000,108000,170000,278000,3315000,1481000,4903000,9699000,92000,184000,276000,3465000,1992000,5368000,10825000,82000,197000,279000,3776000,3104000,5993000,12873000,104000,197000,301000,126,108,114,106,125825.292,198058.33,323883.622,1127767.432,104773.00400000002,209546.00800000003,314319.01200000005,1089867.009,87134.84,209336.13999999998,296470.98,1066870.48
2900003,Missouri,3,3,PORTAGEVILLE,727,533000,717,538000,691,664000,668,788000,2900000,1363000,2328000,6591000,39000,178000,217000,2924000,2141000,3208000,8273000,37000,185000,222000,2978000,2440000,4003000,9421000,76000,182000,258000,3151000,2722000,4226000,10099000,66000,179000,245000,74,75,63,60,45436.911,207378.722,252815.633,620971.117,42136.969000000005,210684.84500000003,252821.814,612694.3060000001,80759.12,193396.83999999997,274155.95999999996,705579.6799999999
2900004,Missouri,3,3,NEW MADRID CO. R-I,1361,2062000,1313,2090000,1318,2034000,1354,2242000,2788000,3281000,11548000,17617000,132000,417000,549000,2785000,3622000,15589000,21996000,102000,271000,373000,2916000,5170000,13979000,22065000,113000,340000,453000,3229000,9205000,14542000,26976000,110000,473000,583000,187,161,164,165,153786.468,485825.433,639611.901,2402331.038,116161.37400000001,308624.82700000005,424786.20100000006,2380169.33,120076.05999999998,361290.8,481366.8599999999,2161369.0799999996
2901000,Missouri,3,3,COLUMBIA 93,18892,34137000,17625,35792000,18470,39412000,18800,42217000,74199000,14497000,174768000,263464000,4427000,3734000,8161000,71553000,19597000,208986000,300136000,4543000,3888000,8431000,77063000,31276000,196839000,305178000,5173000,4026000,9199000,81647000,35576000,217375000,334598000,5406000,3857000,9263000,2088,1848,1842,1930,5157671.923,4350292.966,9507964.889,39771277.713,5173736.491,4427798.256,9601534.747000001,40761253.90400001,5496933.26,4278108.119999999,9775041.379999999,41879979.44
2902850,Missouri,3,3,ADRIAN R-III,719,546000,701,663000,748,763000,730,844000,2976000,597000,3274000,6847000,29000,132000,161000,3281000,1223000,3500000,8004000,52000,125000,177000,3395000,1325000,3989000,8709000,88000,177000,265000,3904000,903000,4595000,9402000,125000,114000,239000,69,65,68,71,33786.421,153786.468,187572.889,636116.754,59219.524000000005,142354.625,201574.149,755048.9310000001,93510.56,188083.74,281594.3,810779.0599999999
2902880,Missouri,3,3,ADVANCE R-IV,468,266000,446,285000,436,308000,420,312000,1850000,488000,1556000,3894000,0,91000,91000,1740000,1013000,2286000,5039000,0,103000,103000,1805000,1201000,2294000,5300000,0,121000,121000,1967000,610000,2534000,5111000,6000,101000,107000,55,49,53,45,0,106019.459,106019.459,309903.034,0,117300.21100000001,117300.21100000001,324568.54500000004,0,128577.01999999999,128577.01999999999,327286.95999999996
2902970,Missouri,3,3,ALBANY R-III,442,325000,457,359000,473,480000,451,544000,1639000,548000,2340000,4527000,0,61000,61000,1511000,1240000,2620000,5371000,0,227000,227000,1681000,1477000,2912000,6070000,0,135000,135000,2047000,1357000,3281000,6685000,0,153000,153000,53,57,66,58,0,71067.989,71067.989,378640.925,0,258515.999,258515.999,408842.483,0,143453.69999999998,143453.69999999998,510057.6
2903040,Missouri,1,3,ALTENBURG 48,98,86000,107,128000,119,184000,110,116000,336000,123000,1341000,1800000,0,30000,30000,302000,294000,991000,1587000,0,34000,34000,333000,249000,1021000,1603000,0,32000,32000,348000,409000,1149000,1906000,12000,33000,45000,21,-8,-8,10,0,34951.47,34951.47,100194.214,0,38720.458000000006,38720.458000000006,145771.136,0,34003.84,34003.84,195522.08
2903150,Missouri,3,3,ARCADIA VALLEY R-II,912,1429000,953,1346000,1007,1476000,1006,1777000,5042000,1909000,4073000,11024000,297000,211000,508000,4990000,3113000,4504000,12607000,284000,185000,469000,5248000,3291000,5956000,14495000,278000,245000,523000,5373000,3277000,6207000,14857000,285000,2000,287000,159,135,148,147,346019.553,245825.339,591844.892,1664855.021,323429.70800000004,210684.84500000003,534114.5530000001,1532874.6020000002,295408.36,260341.89999999997,555750.2599999999,1568427.1199999999
2903200,Missouri,3,3,ARCHIE R-V,505,476000,500,540000,496,485000,516,485000,2304000,417000,2298000,5019000,0,92000,92000,2230000,907000,3012000,6149000,0,86000,86000,2296000,1124000,3296000,6716000,0,121000,121000,2548000,577000,3537000,6662000,113000,100000,213000,58,59,69,77,0,107184.508,107184.508,554563.324,0,97939.982,97939.982,614971.9800000001,0,128577.01999999999,128577.01999999999,515370.69999999995
2903270,Missouri,3,3,ASH GROVE R-IV,713,753000,708,875000,748,912000,732,991000,3017000,652000,3028000,6697000,79000,156000,235000,3118000,1127000,3708000,7953000,82000,161000,243000,3246000,1597000,4256000,9099000,82000,165000,247000,3605000,1609000,4657000,9871000,84000,157000,241000,105,91,78,73,92038.871,181747.644,273786.515,877281.897,93384.634,183352.757,276737.391,996482.3750000001,87134.84,175332.3,262467.13999999996,969109.44
2903480,Missouri,3,3,ATLANTA C-3,210,167000,194,146000,202,192000,203,151000,932000,231000,1045000,2208000,0,44000,44000,959000,412000,1159000,2530000,0,52000,52000,982000,437000,1301000,2720000,0,50000,50000,1017000,568000,1538000,3123000,0,24000,24000,21,19,25,17,0,51262.156,51262.156,194563.183,0,59219.524000000005,59219.524000000005,166270.20200000002,0,53130.99999999999,53130.99999999999,204023.03999999998
2904020,Missouri,3,3,AURORA R-VIII,1799,2664000,1770,2707000,1866,2808000,1888,3061000,9034000,2001000,5753000,16788000,0,397000,397000,9839000,3519000,7694000,21052000,757000,399000,1156000,9085000,5035000,8634000,22754000,374000,122000,496000,10180000,4708000,9482000,24370000,367000,755000,1122000,352,304,330,355,0,462524.453,462524.453,3103690.536,862099.609,454395.96300000005,1316495.5720000002,3082831.759,397419.87999999995,129639.63999999998,527059.5199999999,2983836.9599999995
2904050,Missouri,3,3,AVA R-I,1376,1094000,1371,1120000,1371,1178000,1385,1346000,5892000,2186000,4038000,12116000,83000,255000,338000,6095000,3434000,4516000,14045000,76000,307000,383000,6229000,2960000,6125000,15314000,37000,309000,346000,6720000,5222000,6577000,18519000,58000,378000,436000,225,192,180,187,96699.067,297087.495,393786.562,1274563.606,86551.61200000001,349622.95900000003,436174.57100000005,1275497.4400000002,39316.939999999995,328349.57999999996,367666.51999999996,1251766.3599999999
2904080,Missouri,1,3,AVENUE CITY R-IX,184,154000,197,163000,227,186000,227,211000,899000,96000,1561000,2556000,7000,27000,34000,926000,341000,1856000,3123000,0,51000,51000,1042000,274000,1942000,3258000,2000,39000,41000,1440000,203000,2366000,4009000,5000,20000,25000,17,-8,-8,26,8155.343,31456.323,39611.666,179417.546,0,58080.687000000005,58080.687000000005,185630.431,2125.24,41442.17999999999,43567.42,197647.31999999998
2904110,Missouri,1,3,AVILLA R-XIII,138,97000,126,66000,129,59000,124,40000,900000,290000,955000,2145000,2000,35000,37000,918000,352000,1130000,2400000,1000,60000,61000,882000,438000,1207000,2527000,0,37000,37000,943000,269000,1394000,2606000,0,58000,58000,14,13,9,12,2330.098,40776.715,43106.813,113009.753,1138.837,68330.22,69469.057,75163.24200000001,0,39316.939999999995,39316.939999999995,62694.579999999994
2904170,Missouri,3,3,BALLARD R-II,113,62000,118,82000,109,91000,104,92000,781000,85000,774000,1640000,0,22000,22000,806000,235000,966000,2007000,0,39000,39000,827000,322000,968000,2117000,0,34000,34000,861000,438000,1098000,2397000,1000,29000,30000,20,20,18,19,0,25631.078,25631.078,72233.038,0,44414.643000000004,44414.643000000004,93384.634,0,36129.079999999994,36129.079999999994,96698.41999999998
2904530,Missouri,3,3,BELL CITY R-II,224,140000,216,169000,220,173000,199,195000,956000,385000,1276000,2617000,0,57000,57000,994000,578000,1708000,3280000,0,64000,64000,1007000,900000,1993000,3900000,0,63000,63000,1032000,895000,2866000,4793000,0,60000,60000,25,27,26,19,0,66407.793,66407.793,163106.86,0,72885.568,72885.568,192463.453,0,66945.06,66945.06,183833.25999999998
2904620,Missouri,3,3,BELTON 124,4680,8703000,4583,8540000,4476,9518000,4342,10680000,23002000,4463000,26941000,54406000,1357000,894000,2251000,23722000,6224000,33254000,63200000,1359000,949000,2308000,24341000,9821000,35724000,69886000,1258000,998000,2256000,25573000,10322000,38177000,74072000,1510000,774000,2284000,776,709,658,674,1580971.493,1041553.806,2622525.299,10139421.447,1547679.4830000002,1080756.313,2628435.796,9725667.98,1336775.96,1060494.76,2397270.7199999997,10114017.159999998
2904890,Missouri,3,3,SCOTT CO. R-IV,973,1128000,976,1067000,913,1137000,923,1308000,3968000,857000,3529000,8354000,0,239000,239000,4509000,1926000,3935000,10370000,0,264000,264000,4486000,2564000,4983000,12033000,0,257000,257000,4731000,1777000,5322000,11830000,0,230000,230000,147,158,138,144,0,278446.711,278446.711,1314175.272,0,300652.96800000005,300652.96800000005,1215139.0790000001,0,273093.33999999997,273093.33999999997,1208198.94
2904950,Missouri,3,3,BERNIE R-XIII,544,549000,525,539000,539,565000,508,643000,2338000,929000,1670000,4937000,100000,117000,217000,2427000,916000,2069000,5412000,88000,121000,209000,2448000,1558000,2580000,6586000,75000,139000,214000,2567000,2701000,2810000,8078000,87000,147000,234000,73,54,48,59,116504.9,136310.733,252815.633,639611.901,100217.656,137799.277,238016.93300000002,613833.143,79696.49999999999,147704.18,227400.67999999996,600380.2999999999
2904980,Missouri,3,3,BEVIER C-4,197,220000,190,239000,212,248000,214,220000,937000,224000,945000,2106000,0,31000,31000,970000,386000,1121000,2477000,0,75000,75000,978000,738000,1165000,2881000,0,55000,55000,1044000,484000,1403000,2931000,1000,43000,44000,51,36,-8,31,0,36116.519,36116.519,256310.78,0,85412.77500000001,85412.77500000001,272182.043,0,58444.09999999999,58444.09999999999,263529.75999999995
2905070,Missouri,3,3,BILLINGS R-IV,408,184000,392,165000,391,182000,416,203000,1730000,397000,1825000,3952000,0,86000,86000,1708000,810000,2200000,4718000,0,100000,100000,1868000,1004000,2412000,5284000,0,97000,97000,1959000,519000,2732000,5210000,0,90000,90000,56,44,42,56,0,100194.214,100194.214,214369.016,0,113883.70000000001,113883.70000000001,187908.105,0,103074.13999999998,103074.13999999998,193396.83999999997
2905250,Missouri,3,3,BLOOMFIELD R-XIV,658,451000,643,591000,618,510000,616,591000,2493000,716000,2278000,5487000,85000,134000,219000,2624000,1080000,2795000,6499000,130000,135000,265000,2641000,1292000,3403000,7336000,140000,103000,243000,2641000,1034000,3591000,7266000,22000,150000,172000,72,71,71,74,99029.165,156116.566,255145.731,525437.099,148048.81000000003,153742.99500000002,301791.80500000005,673052.667,148766.8,109449.85999999999,258216.65999999997,541936.2
2905280,Missouri,3,3,BLUE EYE R-V,514,887000,492,995000,528,1010000,546,1004000,2437000,616000,5741000,8794000,1230000,126000,1356000,1309000,1174000,6915000,9398000,66000,126000,192000,1303000,2576000,6843000,10722000,46000,131000,177000,1430000,889000,7589000,9908000,0,146000,146000,121,102,102,99,1433010.27,146796.174,1579806.444,1033398.463,75163.24200000001,143493.462,218656.70400000003,1133142.8150000002,48880.52,139203.22,188083.74,1073246.2
2905310,Missouri,3,3,BLUE SPRINGS R-IV,14512,21354000,14687,21762000,14767,21807000,14595,23960000,57013000,8379000,109721000,175113000,2294000,2432000,4726000,57960000,20680000,125325000,203965000,2294000,2656000,4950000,59905000,17657000,156037000,233599000,2268000,2598000,4866000,64562000,12666000,147497000,224725000,2243000,2197000,4440000,1873,1693,1682,1637,2672622.406,2833399.168,5506021.574,24878456.346,2612492.078,3024751.072,5637243.15,24783370.794000003,2410022.1599999997,2760686.76,5170708.92,23172554.339999996
2905370,Missouri,3,3,BOLIVAR R-I,2850,3047000,2645,3337000,2838,3643000,2777,4060000,13654000,3000000,10677000,27331000,287000,509000,796000,14614000,4156000,10771000,29541000,224000,552000,776000,14639000,5634000,14249000,34522000,281000,629000,910000,15823000,6786000,15171000,37780000,398000,568000,966000,404,346,332,344,334369.063,593009.941,927379.004,3549904.303,255099.488,628638.0240000001,883737.5120000001,3800299.069,298596.22,668387.98,966984.2,3871124.6599999997
2905430,Missouri,3,3,NORTH ST. FRANCOIS CO. R-I,2901,3459000,2827,3542000,2764,3424000,2757,3473000,13669000,3250000,10977000,27896000,301000,812000,1113000,14154000,8045000,16210000,38409000,337000,535000,872000,13719000,6319000,15797000,35835000,329000,670000,999000,14372000,5845000,17578000,37795000,308000,517000,825000,415,335,311,298,350679.749,946019.7880000001,1296699.537,4029904.491,383788.069,609277.795,993065.8640000001,4033760.6540000006,349601.98,711955.3999999999,1061557.38,3638410.8799999994
2905580,Missouri,3,3,BOONVILLE R-I,1591,2279000,1549,2257000,1564,2369000,1584,2388000,6072000,1400000,11201000,18673000,239000,322000,561000,6170000,3294000,13103000,22567000,218000,354000,572000,6309000,4548000,12907000,23764000,227000,368000,595000,6700000,3694000,14085000,24479000,195000,380000,575000,248,231,264,267,278446.711,375145.778,653592.489,2655146.671,248266.46600000001,403148.298,651414.7640000001,2570355.109,241214.74,391044.16,632258.8999999999,2517346.78
2905640,Missouri,3,3,CRAWFORD CO. R-I,960,1111000,905,1135000,903,1183000,860,1193000,4237000,833000,3810000,8880000,15000,167000,182000,4505000,2721000,4818000,12044000,29000,318000,347000,4359000,2136000,5130000,11625000,29000,254000,283000,4686000,2234000,5844000,12764000,35000,231000,266000,152,144,133,128,17475.735,194563.183,212038.918,1294369.439,33026.273,362150.166,395176.439,1292579.995,30815.979999999996,269905.48,300721.45999999996,1257079.46
2905660,Missouri,3,3,BOWLING GREEN R-I,1410,2067000,1368,2067000,1349,1999000,1331,2316000,5974000,1507000,5566000,13047000,502000,245000,747000,5856000,2804000,8398000,17058000,431000,157000,588000,5698000,4856000,8928000,19482000,396000,429000,825000,6329000,3380000,10859000,20568000,351000,219000,570000,246,201,203,206,584854.598,285437.005,870291.603,2408156.283,490838.74700000003,178797.409,669636.1560000001,2353976.0790000004,420797.51999999996,455863.98,876661.4999999999,2124177.38
