dist_id,state,district,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23
4207650,Pennsylvania,Donegal SD,15259422.308906846,2845043.1875174143,34420534.50357574,52525000,1707000,0,1707000,15014876.698905803,3813913.516848428,34247209.78424577,53076000,1560000,0,1560000,15726262.62694196,6838729.790167462,35186007.58289058,57751000,1780000,21000,1801000,17124353.978248425,5088107.220541337,37239538.80121024,59452000,1831000,0,1831000
4207680,Pennsylvania,Dover Area SD,23989491.074390132,1813164.8523957424,38576344.07321412,64379000,2247000,0,2247000,23781030.187231656,3571405.063664665,37386564.74910368,64739000.00000001,2247000,0,2247000,24257956.522371136,5718917.042183911,36290126.43544495,66267000,2233000,0,2233000,26236412.74955253,5441440.864656478,38271146.38579099,69949000,2569000,0,2569000
4207710,Pennsylvania,Downingtown Area SD,49713728.45205669,3836741.0553529384,177537530.49259037,231088000,5805000,0,5805000,51107716.446360275,7754147.449553781,174102136.10408595,232964000,6147000,0,6147000,53362922.84953261,10476712.628840853,186039364.52162653,249879000,6528000,0,6528000,57311796.142546006,5315856.920468332,204730346.93698567,267358000,6827000,0,6827000
4207830,Pennsylvania,Dubois Area SD,30235350.53631231,3823291.032340522,26880358.431347173,60939000,3124000,0,3124000,30216633.679662585,10257947.815480476,26162418.504856937,66637000,3124000,0,3124000,30990618.888920672,6812403.3383871615,30539977.772692166,68343000,3277000,0,3277000,34847354.84797505,8888124.410159616,27769520.741865333,71505000,3471000,0,3471000
4207980,Pennsylvania,Dunmore SD,8116956.589685709,898538.1576662615,13361505.25264803,22377000,910000,0,910000,7943666.850899196,1996189.107605969,12536144.041494835,22476000,910000,2000,912000,8208276.34209552,4066547.426878934,13759176.231025549,26034000,971000,18000,989000,9204462.01849857,2693114.3345343783,14191423.646967052,26089000,1029000,0,1029000
4208010,Pennsylvania,Duquesne City SD,13203708.769799098,1038692.8293102576,1656598.4008906432,15898999.999999998,747000,0,747000,12152965.981931057,1429030.5355069905,1789003.4825619543,15371000,747000,1000,748000,12871368.48093201,2662219.168107764,1939412.3509602256,17473000,822000,1000,823000,14798573.212116132,3001566.550756211,1710860.2371276552,19511000,893000,4000,897000
4208060,Pennsylvania,East Allegheny SD,15780873.054690974,2078496.5262338817,14987630.419075144,32847000,1503000,0,1503000,14795282.12235201,1854733.7160958224,14079984.161552168,30730000.000000004,1364000,0,1364000,15772036.54407774,2457359.367327424,15997604.088594835,34227000,1442000,0,1442000,19101859.470226943,2994094.61927008,15548045.910502976,37644000,1640000,0,1640000
4208280,Pennsylvania,Forest Area SD,5257910.855193005,1487964.4558185826,6410124.688988413,13156000,465000,0,465000,5330823.346464856,1615060.7505701846,6593115.90296496,13539000,465000,3000,468000,5374389.766392355,2134902.7740907883,6655707.459516857,14165000,474000,1000,475000,5764449.251353934,2234412.9977699905,6662137.750876076,14661000.000000002,551000,0,551000
4208460,Pennsylvania,Eastern Lebanon County SD,12589547.352442969,1499104.4283608685,30305348.219196163,44394000.00000001,1225000,0,1225000,12516716.96704703,2682773.786925456,30029509.24602751,45229000,1234000,0,1234000,13016769.188151725,4362444.626921783,31473786.18492649,48852999.99999999,1328000,0,1328000,13915808.213841844,4410809.864772116,34152381.92138604,52479000.00000001,1448000,0,1448000
4208490,Pennsylvania,East Lycoming SD,14150691.484985605,970027.0745297484,11402281.440484649,26523000,1085000,0,1085000,14228770.834084598,1802481.6991814217,11282747.46673398,27314000,1085000,4000,1089000,14305719.223517912,1549057.8521053,11962222.92437679,27817000.000000004,1158000,4000,1162000,15323374.061497243,2108622.7296800525,13889003.208822705,31321000,1208000,0,1208000
4208550,Pennsylvania,East Penn SD,33602659.26256163,2956021.9566243575,110738318.78081402,147297000,3708000,0,3708000,33047162.58228045,4094895.715597398,110340941.70212217,147483000,3710000,0,3710000,34100367.70370542,14020011.932413882,117819620.3638807,165940000,3944000,0,3944000,38634568.54749773,4504925.285178629,126124506.16732363,169264000,4334000,0,4334000
4208580,Pennsylvania,East Pennsboro Area SD,12206736.417869668,870336.7639692153,28972926.81816112,42050000,1442000,0,1442000,11628090.422816558,1784921.4959493952,27848988.081234045,41262000,1442000,0,1442000,12425041.321481124,4011110.4392171088,29288848.239301767,45725000,1549000,0,1549000,13995001.464614904,2693536.12716763,31104462.408217467,47793000,1669000,0,1669000
4208670,Pennsylvania,East Stroudsburg Area SD,47672477.6962728,7969391.764968279,101265130.53875892,156907000,4658000,0,4658000,47531664.96500664,14766944.541093664,103711390.49389967,166010000,4657000,0,4657000,47493382.58294308,13535181.526299994,106839435.89075692,167867999.99999997,5039000,0,5039000,52631491.24054844,11664038.867672645,110334469.89177892,174630000,5668000,0,5668000
4208790,Pennsylvania,Eastern York SD,16080468.40372571,1304583.1259033242,31005948.470370963,48391000,1995000,0,1995000,15685155.20698898,1864304.6361560607,30137540.156854957,47687000,1995000,15000,2010000,16400552.626673128,3638090.190522352,31223357.182804517,51261999.99999999,2074000,0,2074000,17501187.483140007,2796222.6418487546,32732589.87501124,53030000,2214000,0,2214000
4208820,Pennsylvania,Eastern Lancaster County SD,13479299.29442378,2579991.392970926,42908709.31260529,58968000,1687000,0,1687000,13385006.434178356,4316616.008235748,42684377.557585895,60385999.99999999,1687000,0,1687000,13761923.657692889,6425420.965558731,44740655.37674838,64928000,1721000,0,1721000,14857357.611322057,5828655.678287884,47229986.71039006,67916000,1749000,0,1749000
4208850,Pennsylvania,Easton Area SD,47685488.04188361,5730060.719730748,110368451.23838563,163784000,4755000,0,4755000,47131587.298857495,5892263.6765439315,109508149.02459855,162531999.99999997,4683000,0,4683000,48169932.912967466,13430748.730764586,116791318.35626794,178392000,5076000,0,5076000,53300439.052170254,14057392.254933516,121497168.69289625,188855000,5578000,0,5578000
4209090,Pennsylvania,Elizabeth Forward SD,18970751.701606315,1088048.7340049006,23459199.56438878,43518000,1919000,0,1919000,18782524.510881513,2117159.4636183777,23916316.02550011,44816000,1919000,2000,1921000,19249004.291845493,3092906.82016964,25884088.887984868,48226000,1975000,15000,1990000,20896405.357456185,3182630.61236426,26088964.030179556,50168000,2175000,0,2175000
4209120,Pennsylvania,Elizabethtown Area SD,20177130.99925508,1373029.158241992,43192839.84250293,64743000.00000001,2252000,0,2252000,20479979.4785128,3224157.4118783195,44430863.10960888,68135000,2251000,0,2251000,20395014.2784713,3391240.2948874305,47064745.42664127,70851000,2346000,0,2346000,22163075.57808701,3324851.119962754,49861073.30195024,75349000,2535000,0,2535000
4209150,Pennsylvania,Elk Lake SD,11201846.816235336,768782.8151182275,8936370.368646435,20907000,984000,0,984000,11174754.691689009,1552530.5183199286,8813714.789991064,21541000,984000,8000,992000,11364255.427408412,2133056.4789687926,8930688.093622794,22428000,1024000,0,1024000,11970319.159045016,2197431.2863760544,10153249.554578928,24321000,1091000,0,1091000
4209240,Pennsylvania,Ellwood City Area SD,17888514.180277456,850904.66753229,9818581.152190257,28558000.000000004,1488000,0,1488000,17622432.003062494,2571625.418700354,10031942.578237152,30226000,1489000,0,1489000,17729164.826941065,3023020.361708762,10034814.811350172,30787000,1519000,17000,1536000,19016789.619478054,2725120.2799241873,11458090.100597754,33200000,1557000,0,1557000
4209270,Pennsylvania,Ephrata Area SD,21560327.45853485,2451893.215290871,48003779.326174274,72016000,2444000,0,2444000,21739870.483038347,4706902.259797724,47738227.25716393,74185000,2444000,8000,2452000,22815894.86100247,5694455.296060392,50117649.842937134,78628000,2573000,0,2573000,25932436.211532716,5002714.072303555,54493849.71616373,85429000,2802000,0,2802000
4209300,Pennsylvania,Erie City SD,115953296.87751304,18142317.16563656,54679385.9568504,188775000,13980000,0,13980000,115595746.50325195,27019789.478285193,55116464.01846283,197732000,13803000,0,13803000,122706042.69744211,45069972.81086632,57256984.49169156,225033000,14113000,0,14113000,146094040.22160476,47995418.59627457,63645541.18212068,257735000,15922000,0,15922000
4209360,Pennsylvania,Everett Area SD,11567322.58064516,1628580.424215643,8939096.995139197,22135000,979000,0,979000,11383502.99043062,2671638.456937799,8793858.55263158,22849000,979000,0,979000,11402662.649150295,3457034.83186694,9386302.518982764,24245999.999999996,991000,0,991000,12329256.34189076,3056518.6257332214,10170225.03237602,25556000.000000004,1057000,0,1057000
4209480,Pennsylvania,Exeter Township SD,21198174.880429797,1549743.7201074497,52248081.39946275,74996000,2249000,0,2249000,21468262.654817898,3539860.210691784,51894877.13449032,76903000,2198000,0,2198000,21828506.778371982,5130026.437461521,53985466.78416649,80944000,2431000,0,2431000,24763901.558356214,3915462.496186252,54967635.94545753,83647000,2705000,0,2705000
4209540,Pennsylvania,Fairfield Area SD,6718578.67757469,342764.97695852537,11533656.345466783,18594999.999999996,660000,0,660000,6483809.392265193,671622.0994475138,11731568.508287292,18887000,660000,0,660000,6697211.825292718,679565.8067337123,12296222.36797357,19673000,687000,1000,688000,7116589.08765653,873088.9087656529,13534322.003577815,21524000,714000,0,714000
4209570,Pennsylvania,Fairview SD,7489966.0207708925,608714.6441764829,20348319.335052624,28447000,964000,0,964000,7724345.957561106,1314445.3397797474,20441208.702659145,29479999.999999996,964000,0,964000,7817590.2214141935,1284975.0016232713,21343434.776962537,30446000,1009000,9000,1018000,8928616.772077769,904740.1030686344,23972643.124853596,33806000,1069000,0,1069000
4209600,Pennsylvania,Karns City Area SD,15765720.686783774,926305.5632657916,7897973.749950434,24590000,1216000,0,1216000,15820154.871164702,1301258.5154179947,8185586.613417303,25307000,1216000,8000,1224000,16155732.224813784,1299179.1437815062,8511088.63140471,25966000,1246000,1000,1247000,16824971.807397068,1603452.3726448012,9678575.81995813,28106999.999999996,1315000,0,1315000
4209660,Pennsylvania,Fannett-Metal SD,4136440.7610598807,531042.3718921443,3456516.867047975,8123999.999999999,352000,0,352000,4026494.547073225,969410.1936345426,3364095.2592922323,8360000,352000,1000,353000,3628611.8178466074,2968779.1297935103,3555609.052359882,10153000,353000,0,353000,3895816.326530612,2296147.9591836734,3663035.7142857146,9855000,368000,0,368000
4209690,Pennsylvania,Farrell Area SD,13788084.740558796,5523078.906969604,5616836.352471599,24927999.999999996,909000,0,909000,14030774.416563028,6149751.115663179,5668474.467773795,25849000,909000,3000,912000,14508895.289489938,8797806.898345307,5659297.812164754,28966000,943000,0,943000,17347607.231019326,7796583.08748269,5838809.681497983,30983000,1042000,0,1042000
4209750,Pennsylvania,Ferndale Area SD,8595646.527385658,753368.1535855449,2795985.319028797,12145000,606000,0,606000,8311631.70787721,1565847.7378856312,2725520.5542371585,12603000,605000,1000,606000,8389900.715630885,1320798.493408663,2813300.790960452,12524000,611000,4000,615000,9541329.249827942,1487123.3310392292,2993547.4191328287,14022000,706000,0,706000
4209780,Pennsylvania,Fleetwood Area SD,14725206.884899683,990418.4794086588,30947374.635691658,46663000,1541000,0,1541000,14721457.919151757,1855777.0046388337,30487765.07620941,47065000,1541000,0,1541000,15034365.338835103,3056544.358038407,31197090.303126488,49288000,1644000,0,1644000,15789530.074323809,3166137.3841084973,32200332.541567694,51156000,1802000,0,1802000
4209870,Pennsylvania,Forbes Road SD,4643916.011851088,200100.47661986345,2845983.511529048,7690000,286000,0,286000,4496542.509135201,608114.981729598,2896342.509135201,8000999.999999999,286000,0,286000,4494717.34606439,484369.2006365528,2809913.453299057,7789000,301000,0,301000,4790735.598743163,378290.81810776214,2977973.5831490746,8147000,314000,0,314000
4209930,Pennsylvania,Forest City Regional SD,7157065.905486838,904368.0938788456,7285566.000634316,15346999.999999998,525000,0,525000,7289772.488389147,1140791.4935223665,7230436.018088487,15661000,524000,5000,529000,7238128.592525275,1976609.4513234124,7404261.956151312,16619000,567000,0,567000,7812081.081081081,2329126.126126126,7623792.792792792,17765000,606000,0,606000
4209940,Pennsylvania,Forest Hills SD,19381319.908732027,1524996.5593422912,6435683.531925682,27342000,1434000,0,1434000,19421820.09483266,2792705.776485654,6257474.128681688,28472000.000000004,1434000,15000,1449000,19679274.523570713,3350525.6770310933,6523199.799398195,29553000,1477000,0,1477000,20811432.674933016,4103578.976883295,6915988.348183688,31831000,1527000,0,1527000
4209960,Pennsylvania,Fort Cherry SD,10345254.523400383,473324.9772566461,8372420.49934297,19191000,836000,0,836000,10457468.733297702,848058.7920897915,8483472.474612506,19789000,836000,0,836000,10320325.218767457,1316807.9966486688,9179866.784583876,20817000,856000,0,856000,11104918.788353572,1165542.237890064,10196538.973756364,22467000,926000,0,926000
4209990,Pennsylvania,Fort LeBoeuf SD,13181409.768577058,1475232.2168965214,18545358.01452642,33202000,1240000,0,1240000,13128882.89801669,4248292.782052672,18412824.31993064,35790000,1240000,11000,1251000,13799446.80851064,3857187.7346683354,19671365.456821024,37328000,1274000,3000,1277000,14359948.612172142,3802027.0435446906,20299024.344283167,38460999.99999999,1359000,0,1359000
4210070,Pennsylvania,Fox Chapel Area SD,19351867.688426618,1425760.9141781707,77785371.39739521,98563000,2568000,0,2568000,19402960.078135736,2423521.310638632,78618518.61122563,100445000,2418000,0,2418000,19215505.59288195,6178774.698476657,82892719.7086414,108287000,2453000,0,2453000,21972551.29385561,2831061.64557739,87727387.06056699,112531000,2663000,0,2663000
4210110,Pennsylvania,North Schuylkill SD,16018432.86151492,1427883.5118592195,12919683.62662586,30366000,1408000,0,1408000,16545312.926380731,2716652.1919677285,13056034.88165154,32318000,1408000,0,1408000,16815807.890896846,3979686.8335391176,13394505.275564035,34190000,1516000,9000,1525000,18379210.92878764,3335561.1491689235,14467227.92204344,36182000,1698000,0,1698000
4210115,Pennsylvania,North Star SD,11826895.953451468,805495.9534514679,5736608.093097065,18369000,871000,0,871000,11771993.722472535,1618983.2430516884,5465023.034475775,18856000,871000,11000,882000,11875881.498693,2175038.2418433535,5769080.259463646,19820000,895000,0,895000,12521198.55052646,2128157.618852272,6175643.830621268,20825000,949000,0,949000
4210200,Pennsylvania,Franklin Area SD,19615552.147950605,1356658.7628268306,12625789.089222563,33598000,1680000,0,1680000,19395530.63781321,2195702.3348519364,12126767.027334852,33718000,1680000,0,1680000,20095749.86827875,2428240.4814065057,12432009.650314745,34956000,1767000,0,1767000,21510474.845092688,3669877.757095137,12753647.397812173,37933999.99999999,1930000,0,1930000
4210230,Pennsylvania,Franklin Regional SD,16742997.446723295,740065.4840378485,41488937.06923886,58972000,1892000,0,1892000,17032784.888501912,1671725.4067301955,42068489.70476789,60773000,1892000,17000,1909000,17194152.270937253,2359329.575463685,43785518.15359906,63339000,1954000,0,1954000,18471910.464598484,1498093.929048538,46167995.60635298,66138000,2185000,0,2185000
4210350,Pennsylvania,Frazier SD,10710532.623169107,682976.5645805593,6641490.812250333,18035000,756000,0,756000,10945586.830606643,1196691.7996138604,6821721.369779494,18963999.999999996,756000,0,756000,10838872.840667227,1663627.6295599665,6780499.529772806,19283000,814000,7000,821000,11711109.709606064,1346806.231467972,7208084.058925966,20266000.000000004,864000,0,864000
4210380,Pennsylvania,Freedom Area SD,12403590.749244964,842656.034090439,9872753.216664596,23119000.000000004,1087000,0,1087000,12292028.302258665,1410498.088217904,10491473.609523434,24194000,1087000,0,1087000,12496856.262279924,1541370.5744115268,10567773.16330855,24606000,1147000,14000,1161000,13155668.43220339,2162497.881355932,11471833.686440678,26790000,1212000,0,1212000
4210440,Pennsylvania,Freeport Area SD,13239838.021723213,711235.0500366122,18425926.928240176,32377000.000000004,1077000,0,1077000,12723984.43403355,1368844.1892096116,18302171.37675684,32395000,1077000,13000,1090000,12995942.944994876,2118679.535360438,19385377.51964469,34500000.00000001,1167000,4000,1171000,14518128.383340327,1836351.316617709,21268520.30004196,37623000,1238000,0,1238000
