dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23
4831560,Texas,3,3,MOULTON ISD,273,167000,286,198000,309,189000,304,206000
4831620,Texas,3,3,MOUNT CALM ISD,203,138000,184,163000,193,203000,168,158000
4831650,Texas,3,3,MOUNT ENTERPRISE ISD,425,349000,403,406000,467,452000,496,415000
4831760,Texas,3,3,MOUNT PLEASANT ISD,5327,5495000,5306,5729000,5139,6032000,5186,6511000
4831770,Texas,3,3,MOUNT VERNON ISD,1578,1587000,1478,1732000,1528,1950000,1571,2292000
4831860,Texas,3,3,MUENSTER ISD,535,440000,524,483000,538,502000,563,643000
4831890,Texas,3,3,MULESHOE ISD,1403,1962000,1337,2231000,1348,2134000,1347,2076000
4831920,Texas,3,3,MULLIN ISD,280,1167000,217,1042000,195,1110000,193,1362000
4831950,Texas,3,3,MUMFORD ISD,625,142000,615,180000,611,177000,600,140000
4831970,Texas,3,3,MUNDAY CISD,414,374000,396,382000,405,415000,409,361000
4832010,Texas,1,3,MURCHISON ISD,173,300000,168,339000,179,374000,175,274000
4832090,Texas,3,3,NACOGDOCHES ISD,6213,6295000,5940,6954000,5903,7177000,5943,7083000
4832130,Texas,3,3,NATALIA ISD,1083,969000,1024,1166000,1146,1362000,1170,1466000
4832160,Texas,3,3,NAVARRO ISD,1944,1928000,1849,2165000,1992,2439000,2180,2853000
4832190,Texas,3,3,NAVASOTA ISD,3017,4253000,2847,4376000,2991,4940000,2977,5505000
4832220,Texas,3,3,NAZARETH ISD,248,148000,250,244000,250,308000,250,342000
4832250,Texas,3,3,NECHES ISD,353,489000,339,461000,343,337000,310,350000
4832280,Texas,3,3,NEDERLAND ISD,5222,6228000,5022,6915000,5009,7069000,5029,7204000
4832310,Texas,3,3,NEEDVILLE ISD,3331,3045000,3306,3322000,3385,3889000,3553,4034000
4832340,Texas,3,3,NEW BOSTON ISD,1237,3356000,1174,3516000,1198,3637000,1154,3783000
4832370,Texas,3,3,NEW BRAUNFELS ISD,9541,7228000,9282,8048000,9676,9028000,9745,9601000
4832400,Texas,3,3,NEW CANEY ISD,16110,17079000,16274,16892000,17116,18119000,18344,18814000
4832430,Texas,3,3,NEW DEAL ISD,767,529000,754,507000,725,464000,757,495000
4832460,Texas,3,3,NEW DIANA ISD,1208,570000,1175,666000,1217,704000,1186,951000
4832490,Texas,3,3,NEW HOME ISD,532,179000,575,212000,588,244000,626,248000
4832610,Texas,3,3,NEW SUMMERFIELD ISD,541,292000,529,343000,538,370000,515,375000
4832640,Texas,3,3,NEW WAVERLY ISD,1021,1217000,1038,1206000,996,1380000,1065,1620000
4832700,Texas,3,3,NEWCASTLE ISD,199,152000,210,203000,212,264000,220,265000
4832730,Texas,3,3,NEWTON ISD,1047,1957000,969,2243000,964,2175000,968,2136000
4832740,Texas,3,3,NIXON-SMILEY CISD,1083,1554000,1015,1851000,1065,1908000,1045,2102000
4832790,Texas,3,3,NOCONA ISD,812,2083000,805,2253000,806,2623000,804,2634000
4832880,Texas,3,3,NORDHEIM ISD,153,82000,144,123000,149,136000,131,127000
4832910,Texas,3,3,NORMANGEE ISD,600,588000,595,656000,627,677000,637,732000
4832940,Texas,3,3,NORTH EAST ISD,64539,99124000,60483,100986000,59830,109477000,59007,104187000
4832970,Texas,3,3,NORTH HOPKINS ISD,541,318000,555,339000,535,423000,516,329000
4833010,Texas,3,3,NORTH LAMAR ISD,2441,4138000,2361,4725000,2416,5016000,2450,5930000
4833030,Texas,3,3,NORTH ZULCH ISD,300,134000,300,188000,315,182000,352,207000
4833090,Texas,3,3,NORTHSIDE ISD,230,65000,238,100000,236,112000,243,147000
4833120,Texas,3,3,NORTHSIDE ISD,107817,146315000,103151,153380000,102377,158842000,102719,156654000
4833180,Texas,3,3,NORTHWEST ISD,25040,31091000,25383,35409000,27583,38175000,29248,42012000
4833240,Texas,3,3,NUECES CANYON CISD,283,192000,260,212000,254,177000,248,232000
4833270,Texas,1,3,NURSERY ISD,147,91000,141,106000,136,149000,135,127000
4833340,Texas,3,3,OAKWOOD ISD,189,111000,192,165000,234,261000,230,332000
4833360,Texas,3,3,ODEM-EDROY ISD,853,890000,846,1000000,839,1156000,897,1115000
4833390,Texas,3,3,O'DONNELL ISD,303,287000,298,329000,296,391000,288,427000
4833420,Texas,3,3,OGLESBY ISD,165,37000,185,78000,198,80000,197,72000
4833570,Texas,3,3,OLFEN ISD,123,102000,142,118000,141,33000,132,34000
4833630,Texas,3,3,OLNEY ISD,657,1579000,707,1638000,698,1927000,729,2083000
4833660,Texas,3,3,OLTON ISD,599,702000,596,725000,582,705000,597,699000
4833690,Texas,3,3,ONALASKA ISD,1143,1095000,1180,1127000,1215,1148000,1239,1279000
4833720,Texas,3,3,ORANGE GROVE ISD,1830,3024000,1714,3066000,1773,3270000,1755,3044000
4833780,Texas,3,3,ORANGEFIELD ISD,1822,1863000,1791,2039000,1851,2215000,1856,2457000
4833840,Texas,3,3,ORE CITY ISD,976,1425000,928,1476000,861,1401000,825,1470000
4833870,Texas,3,3,OVERTON ISD,504,454000,477,449000,474,511000,494,746000
4833900,Texas,3,3,PADUCAH ISD,200,163000,183,174000,161,184000,158,177000
4833960,Texas,3,3,PAINT CREEK ISD,104,97000,91,112000,95,112000,100,108000
4833980,Texas,3,3,PAINT ROCK ISD,234,156000,237,184000,226,173000,223,280000
4834020,Texas,3,3,PALACIOS ISD,1386,1035000,1316,1652000,1322,2100000,1300,2273000
4834050,Texas,3,3,PALESTINE ISD,3436,2431000,3400,2650000,3361,2728000,3297,2869000
4834110,Texas,3,3,PALMER ISD,1266,1627000,1246,1847000,1256,2087000,1304,2079000
4834140,Texas,1,3,PALO PINTO ISD,102,30000,84,37000,84,60000,97,59000
4834170,Texas,3,3,PAMPA ISD,3558,3852000,3506,3780000,3460,4003000,3441,3658000
4834230,Texas,3,3,PANHANDLE ISD,669,524000,669,501000,664,480000,657,466000
4834260,Texas,3,3,PARADISE ISD,1236,624000,1216,647000,1283,638000,1298,760000
4834290,Texas,3,3,PARIS ISD,3964,3602000,3857,3913000,3808,3806000,3856,3781000
4834320,Texas,3,3,PASADENA ISD,52878,87863000,50614,92635000,49326,96916000,48726,101284000
4834380,Texas,3,3,PATTON SPRINGS ISD,99,48000,90,55000,86,50000,77,37000
4834410,Texas,1,3,PAWNEE ISD,522,197000,315,234000,498,311000,465,317000
4834440,Texas,3,3,PEARLAND ISD,21760,25540000,21067,27782000,21007,28446000,21237,28295000
4834470,Texas,3,3,PEARSALL ISD,2174,3130000,2025,3091000,2042,3332000,2026,3153000
4834500,Texas,3,3,PEASTER ISD,1322,3045000,1382,3100000,1625,3586000,1750,2776000
4834550,Texas,3,3,PECOS-BARSTOW-TOYAH ISD,2879,4710000,2697,4374000,2671,4552000,2776,5923000
4834560,Texas,3,3,PENELOPE ISD,204,171000,211,167000,199,214000,202,232000
4834630,Texas,3,3,PERRIN-WHITT CISD,319,236000,316,329000,322,353000,319,316000
4834650,Texas,3,3,PERRYTON ISD,2213,2300000,2133,2443000,2052,2430000,2008,2482000
4834680,Texas,3,3,PETERSBURG ISD,291,443000,291,421000,276,494000,272,355000
4834710,Texas,3,3,PETROLIA CISD,450,220000,446,246000,463,268000,473,313000
4834770,Texas,3,3,PETTUS ISD,397,781000,374,661000,379,690000,401,616000
4834800,Texas,3,3,PEWITT CISD,872,819000,861,877000,867,847000,833,885000
4834830,Texas,3,3,PFLUGERVILLE ISD,26400,40901000,25436,43824000,25486,45567000,25445,44762000
4834860,Texas,3,3,PHARR-SAN JUAN-ALAMO ISD,32412,28464000,31234,33376000,29250,35230000,30003,33287000
4834920,Texas,3,3,PILOT POINT ISD,1359,1028000,1362,1166000,1432,1047000,1483,1208000
4834980,Texas,3,3,PINE TREE ISD,4566,4351000,4545,5010000,4682,5353000,4611,5481000
4835010,Texas,3,3,PITTSBURG ISD,2441,2079000,2347,2220000,2358,2621000,2360,2510000
4835040,Texas,3,3,PLAINS ISD,482,293000,431,280000,412,323000,431,449000
4835070,Texas,3,3,PLAINVIEW ISD,5247,6021000,4843,6414000,4752,6127000,4662,7136000
4835100,Texas,3,3,PLANO ISD,52629,83517000,50154,88310000,49400,91530000,48921,90770000
4835130,Texas,3,3,PLEASANT GROVE ISD,2218,1966000,2233,1998000,2321,2114000,2310,2077000
4835190,Texas,3,3,PLEASANTON ISD,3572,5813000,3437,7155000,3384,7416000,3384,7887000
4835250,Texas,3,3,POINT ISABEL ISD,2175,2183000,2072,2332000,1976,2403000,1930,2441000
4835310,Texas,3,3,PONDER ISD,1579,829000,1585,850000,1582,761000,1640,1023000
4835340,Texas,3,3,POOLVILLE ISD,540,440000,557,542000,645,557000,722,657000
4835370,Texas,3,3,PORT ARANSAS ISD,508,612000,503,687000,524,724000,546,729000
4835400,Texas,3,3,PORT ARTHUR ISD,8310,9862000,7957,9837000,8003,10764000,8152,10672000
4835430,Texas,3,3,PORT NECHES-GROVES ISD,5181,6057000,4984,6821000,5196,7683000,5242,7628000
4835490,Texas,3,3,POST ISD,811,997000,797,1137000,786,1119000,741,1210000
4835520,Texas,3,3,POTEET ISD,1640,1623000,1603,1693000,1680,1704000,1837,1795000
4835550,Texas,3,3,POTH ISD,867,1195000,846,1348000,912,1553000,935,1735000
4835560,Texas,3,3,HIGHLAND PARK ISD,917,1153000,886,1346000,826,1092000,789,1125000
4835570,Texas,3,3,BUSHLAND ISD,1433,1711000,1448,1794000,1550,1903000,1511,2157000
4835580,Texas,3,3,POTTSBORO ISD,1446,882000,1403,934000,1434,1012000,1489,1026000
4835700,Texas,3,3,PRAIRIE LEA ISD,217,89000,221,121000,235,136000,229,119000
4835730,Texas,3,3,PRAIRIE VALLEY ISD,150,117000,152,132000,147,101000,128,122000
4835740,Texas,3,3,PRAIRILAND ISD,1134,470000,1036,503000,1090,520000,1099,543000
4835760,Texas,3,2,PREMONT ISD,665,626000,702,765000,730,1113000,757,1049000
4835800,Texas,3,3,PRESIDIO ISD,1171,1101000,1058,1042000,1047,1115000,1020,1196000
4835820,Texas,3,3,PRIDDY ISD,103,88000,116,86000,124,109000,121,94000
4835850,Texas,3,3,PRINCETON ISD,5434,5019000,5818,5670000,6767,6518000,7837,8403000
4835890,Texas,1,3,PRINGLE-MORSE CISD,110,115000,113,145000,129,137000,107,113000
4835910,Texas,3,3,PROGRESO ISD,1700,1323000,1533,1332000,1393,1360000,1444,1282000
4836000,Texas,3,3,PROSPER ISD,16857,17765000,19138,22928000,21780,27302000,24983,33877000
4836180,Texas,3,3,QUANAH ISD,524,1767000,528,1918000,498,2086000,462,1944000
4836210,Texas,3,3,QUEEN CITY ISD,1028,1028000,959,1215000,935,1452000,954,1330000
4836240,Texas,3,3,QUINLAN ISD,2645,3132000,2592,3248000,2577,3697000,2784,4138000
4836300,Texas,3,3,QUITMAN ISD,1182,586000,1130,689000,1179,866000,1216,764000
4836360,Texas,3,3,RAINS ISD,1727,2129000,1709,2371000,1729,2502000,1754,2496000
4836390,Texas,3,3,RALLS ISD,496,243000,462,280000,484,280000,453,261000
4836450,Texas,3,3,RANDOLPH FIELD ISD,1427,1907000,1441,2101000,1460,2566000,1462,2703000
4836480,Texas,3,3,RANGER ISD,368,480000,351,539000,336,570000,323,650000
4836510,Texas,3,3,RANKIN ISD,303,167000,289,283000,312,201000,318,251000
4836540,Texas,3,3,RAYMONDVILLE ISD,2140,3727000,2080,3616000,1961,3986000,2018,3816000
4836570,Texas,3,3,REAGAN COUNTY ISD,908,1335000,837,1405000,812,1457000,801,1495000
4836630,Texas,1,3,RED LICK ISD,523,233000,518,237000,501,254000,527,261000
4836660,Texas,3,3,RED OAK ISD,6067,6392000,6001,7198000,6296,7524000,6499,7414000
4836750,Texas,3,3,REDWATER ISD,1113,914000,1107,982000,1103,1009000,1059,1018000
4836780,Texas,3,3,REFUGIO ISD,704,3189000,682,3686000,689,3938000,654,4115000
4836930,Texas,1,3,RICARDO ISD,672,538000,654,636000,625,733000,655,771000
4836960,Texas,3,3,RICE ISD,947,463000,969,434000,997,433000,1036,423000
4836970,Texas,3,3,RICE CISD,1341,1094000,1289,1235000,1275,1072000,1286,1158000
4836990,Texas,3,3,RICHARDS ISD,186,63000,182,89000,213,133000,222,143000
4837020,Texas,3,3,RICHARDSON ISD,39619,54592000,37787,61294000,37633,64348000,37260,64039000
4837080,Texas,3,3,RICHLAND SPRINGS ISD,118,129000,112,165000,121,195000,139,178000
4837110,Texas,3,3,RIESEL ISD,652,330000,648,418000,623,441000,656,364000
4837140,Texas,3,3,RIO GRANDE CITY CISD,10194,11214000,9997,12646000,9008,11337000,9644,11524000
4837150,Texas,2,3,SOUTH TEXAS ISD,4126,3072000,4194,3066000,4251,4239000,4382,4687000
4837170,Texas,3,3,RIO HONDO ISD,1825,1623000,1731,1792000,1603,1941000,1622,2150000
4837200,Texas,3,3,RIO VISTA ISD,755,275000,770,326000,820,315000,945,196000
4837230,Texas,3,3,RISING STAR ISD,167,59000,186,97000,191,139000,183,220000
4837260,Texas,3,3,RIVER ROAD ISD,1326,1853000,1272,2047000,1340,1952000,1297,1837000
4837320,Texas,3,3,RIVIERA ISD,428,345000,435,350000,479,398000,478,433000
4837380,Texas,3,3,ROBERT LEE ISD,272,86000,258,63000,263,85000,276,102000
4837410,Texas,3,3,ROBINSON ISD,2430,3179000,2402,3176000,2403,3771000,2401,3643000
4837440,Texas,3,3,ROBSTOWN ISD,2760,4505000,2601,4293000,2480,3751000,2543,4434000
4837470,Texas,3,3,ROBY CISD,304,183000,314,158000,330,193000,319,223000
4837500,Texas,3,3,ROCHELLE ISD,203,184000,195,170000,194,163000,211,232000
4837590,Texas,3,3,ROCKDALE ISD,1490,3060000,1453,3178000,1425,2980000,1488,3525000
4837650,Texas,3,3,ROCKWALL ISD,17007,18575000,16987,21101000,17926,23311000,18384,24532000
4837710,Texas,3,3,ROGERS ISD,867,639000,892,654000,896,699000,880,732000
4837740,Texas,3,3,ROMA ISD,6127,4663000,6060,5533000,5655,6055000,5977,6499000
4837800,Texas,3,3,ROOSEVELT ISD,1060,1153000,1014,1369000,1114,1860000,1175,1663000
4837830,Texas,3,3,ROPES ISD,485,129000,475,146000,514,165000,546,149000
4837900,Texas,3,3,ROSEBUD-LOTT ISD,684,215000,689,170000,720,245000,755,189000
4838040,Texas,3,3,ROTAN ISD,255,388000,239,387000,242,481000,262,427000
4838080,Texas,3,3,ROUND ROCK ISD,50953,68067000,48302,72218000,47167,75270000,46510,80659000
4838100,Texas,3,3,ROUND TOP-CARMINE ISD,266,154000,236,160000,241,171000,254,181000
4838190,Texas,3,3,ROYAL ISD,2497,2633000,2476,2771000,2575,2993000,2637,3135000
4838220,Texas,3,3,ROYSE CITY ISD,6600,7046000,6886,7631000,7629,10077000,8521,13321000
4838280,Texas,3,3,RULE ISD,132,207000,141,217000,143,174000,133,194000
4838310,Texas,3,3,RUNGE ISD,234,310000,229,373000,217,385000,208,334000
4838360,Texas,3,3,RUSK ISD,2036,3069000,1969,3429000,2001,3719000,2055,3852000
4838400,Texas,3,3,S AND S CISD,932,485000,985,438000,991,553000,943,496000
4838430,Texas,3,3,SABINAL ISD,445,1507000,426,1701000,399,1724000,428,1642000
4838460,Texas,3,3,SABINE ISD,1527,2538000,1521,2752000,1531,3003000,1563,3166000
4838490,Texas,3,3,SABINE PASS ISD,375,227000,388,370000,365,403000,370,408000
4838520,Texas,3,3,SAINT JO ISD,320,280000,319,315000,322,412000,345,405000
4838580,Texas,3,3,SALADO ISD,2087,1301000,2105,2042000,2242,2324000,2336,2841000
4838610,Texas,3,3,SALTILLO ISD,284,858000,255,851000,244,1019000,248,1066000
4838640,Texas,3,3,SAM RAYBURN ISD,535,269000,522,319000,518,278000,506,443000
4838700,Texas,3,3,SAN ANGELO ISD,14574,14947000,14100,16162000,13860,17744000,13548,17910000
4838730,Texas,3,2,SAN ANTONIO ISD,48532,73421000,45802,74270000,44710,77495000,45255,79960000
4838760,Texas,3,3,SAN AUGUSTINE ISD,742,1021000,687,1131000,662,998000,657,973000
4838790,Texas,3,3,SAN BENITO CISD,10250,11321000,9728,13133000,9211,12792000,9354,11594000
4838820,Texas,3,3,SAN DIEGO ISD,1529,1260000,1488,1393000,1453,1884000,1495,1796000
4838850,Texas,3,3,SAN ELIZARIO ISD,3436,3995000,3191,4093000,3193,4438000,3177,4809000
4838900,Texas,3,3,SAN FELIPE-DEL RIO CISD,10331,8799000,9874,9540000,9870,10865000,9947,11550000
4838910,Texas,3,3,SAN ISIDRO ISD,200,378000,197,378000,191,390000,181,415000
4838970,Texas,3,3,SAN MARCOS CISD,8224,12253000,8013,13127000,8171,14458000,8447,15571000
4839000,Texas,3,3,SAN PERLITA ISD,250,334000,232,344000,223,348000,211,294000
4839030,Texas,3,3,SAN SABA ISD,771,558000,722,703000,731,857000,684,909000
4839120,Texas,3,3,SANDS CISD,266,328000,263,350000,249,396000,240,372000
4839150,Texas,3,3,SANFORD-FRITCH ISD,687,783000,685,781000,693,984000,688,955000
4839180,Texas,3,3,SANGER ISD,2635,9139000,2569,9736000,2750,8931000,2801,10626000
4839210,Texas,3,3,SANTA ANNA ISD,265,122000,265,133000,253,127000,270,115000
4839270,Texas,3,3,SANTA FE ISD,4528,6151000,4343,6311000,4365,6847000,4343,6956000
4839300,Texas,3,3,SANTA GERTRUDIS ISD,810,317000,779,376000,781,417000,823,525000
4839330,Texas,3,3,SANTA MARIA ISD,649,381000,604,428000,544,496000,567,498000
4839360,Texas,3,3,SANTA ROSA ISD,998,1270000,935,1236000,849,1314000,915,1360000
4839390,Texas,3,3,SANTO ISD,487,327000,453,331000,499,465000,546,1168000
4839450,Texas,3,3,SAVOY ISD,329,224000,303,240000,306,248000,319,241000
4839480,Texas,3,3,SCHERTZ-CIBOLO-U CITY ISD,15972,21292000,15673,22756000,15890,24103000,15528,26463000
4839510,Texas,3,3,SCHLEICHER ISD,505,123000,521,150000,499,155000,476,111000
4839540,Texas,3,3,SCHULENBURG ISD,723,1169000,696,1348000,700,1581000,687,1645000
4839570,Texas,3,3,SCURRY-ROSSER ISD,1099,1308000,1073,1223000,1085,1234000,1066,1547000
4839600,Texas,3,3,SEAGRAVES ISD,554,163000,510,225000,519,239000,505,211000
4839630,Texas,3,3,SEALY ISD,2812,3803000,2814,3853000,2827,3944000,2908,4077000
4839690,Texas,3,3,SEGUIN ISD,7226,9402000,6899,9765000,7064,9790000,7239,11541000
4839750,Texas,3,3,SEMINOLE ISD,3038,3339000,2928,3996000,2961,4006000,3011,3900000
4839780,Texas,3,3,SEYMOUR ISD,579,317000,621,407000,620,459000,644,509000
4839870,Texas,3,3,SHALLOWATER ISD,1688,2733000,1682,2823000,1746,3040000,1762,3187000
4839900,Texas,3,3,SHAMROCK ISD,401,1694000,407,1735000,382,1777000,360,1880000
4839930,Texas,3,3,SHARYLAND ISD,10180,9631000,9765,10227000,9503,11060000,9732,11361000
4839960,Texas,3,3,SHELBYVILLE ISD,772,788000,770,828000,775,882000,831,810000
4839990,Texas,3,3,SHELDON ISD,10133,10122000,10206,11043000,10570,12005000,10990,12116000
4840020,Texas,3,3,SHEPHERD ISD,2008,1782000,1930,1792000,1913,2044000,1958,2290000
4840080,Texas,3,3,SHERMAN ISD,7545,12278000,7503,12747000,7719,13848000,7767,15559000
4840110,Texas,3,3,SHINER ISD,703,280000,702,297000,710,315000,724,254000
4840170,Texas,3,3,SIDNEY ISD,147,93000,142,96000,128,117000,124,104000
4840200,Texas,3,3,SIERRA BLANCA ISD,105,116000,129,133000,118,150000,116,151000
4840230,Texas,3,3,SILSBEE ISD,2909,4470000,2743,4885000,2718,4935000,2772,5158000
4840290,Texas,3,3,SILVERTON ISD,184,120000,188,132000,187,136000,213,133000
4840320,Texas,3,3,SIMMS ISD,499,343000,483,375000,473,405000,484,395000
4840350,Texas,3,3,SINTON ISD,2152,1949000,2074,2206000,2034,2549000,2071,2750000
4840410,Texas,3,3,SKIDMORE-TYNAN ISD,837,965000,806,1005000,786,1142000,752,1127000
4840440,Texas,3,3,SLATON ISD,1356,2957000,1326,3056000,1284,3347000,1268,3543000
4840470,Texas,3,3,SLIDELL ISD,313,99000,344,135000,383,205000,441,150000
4840500,Texas,3,3,SLOCUM ISD,382,400000,366,451000,361,426000,349,406000
4840550,Texas,3,3,SMITHVILLE ISD,1854,2615000,1753,2432000,1788,2441000,1885,2245000
4840590,Texas,3,3,SMYER ISD,441,313000,412,336000,417,331000,442,306000
4840620,Texas,3,3,SNOOK ISD,486,396000,489,504000,530,526000,589,416000
4840650,Texas,3,3,SNYDER ISD,2669,3132000,2610,3741000,2558,3573000,2560,3737000
4840680,Texas,3,3,SOUTH SAN ANTONIO ISD,8533,8958000,8267,9295000,7922,10207000,7872,9256000
4840710,Texas,3,3,SOCORRO ISD,47575,56157000,47061,63942000,47278,63230000,47843,66377000
4840740,Texas,3,3,SOMERSET ISD,4111,3653000,4021,3896000,3958,3892000,4147,4499000
4840770,Texas,3,3,SOMERVILLE ISD,545,378000,518,488000,544,529000,533,488000
4840800,Texas,3,3,SONORA ISD,779,681000,699,813000,691,842000,675,801000
4840890,Texas,3,3,SOUTHLAND ISD,133,61000,117,69000,115,75000,126,67000
4840920,Texas,3,3,SOUTHSIDE ISD,5781,9046000,5595,9616000,5520,10097000,5965,9670000
4840950,Texas,3,3,SOUTHWEST ISD,13864,16237000,13474,16881000,13277,18480000,13747,20068000
4841010,Texas,3,3,SPEARMAN ISD,837,620000,812,715000,786,766000,743,697000
4841070,Texas,3,3,SPLENDORA ISD,4177,4711000,4170,5159000,4384,6191000,4866,7416000
4841100,Texas,3,2,SPRING BRANCH ISD,35188,41924000,33288,47395000,33545,49920000,33649,54237000
4841130,Texas,3,3,SPRING CREEK ISD,105,78000,106,120000,99,165000,92,144000
4841190,Texas,3,3,SPRING HILL ISD,2074,1167000,2006,1202000,2038,1238000,2071,1287000
4841220,Texas,3,3,SPRING ISD,35336,56118000,33567,58319000,33425,57058000,34114,56282000
4841250,Texas,3,3,SPRINGLAKE-EARTH ISD,326,149000,306,164000,296,171000,310,153000
4841280,Texas,3,3,SPRINGTOWN ISD,3584,4495000,3619,5262000,3888,5820000,4120,6445000
4841340,Texas,3,3,SPURGER ISD,406,427000,358,377000,371,374000,362,380000
4841350,Texas,3,3,STAFFORD MSD,3512,2778000,3316,3528000,3513,3848000,3641,4010000
4841400,Texas,3,3,STAMFORD ISD,640,2608000,595,2654000,620,3165000,604,3095000
4841430,Texas,3,3,STANTON ISD,1128,819000,1054,930000,1103,965000,1081,1009000
4841520,Texas,3,3,STEPHENVILLE ISD,3841,3859000,3659,3723000,3695,4134000,3730,4474000
4841550,Texas,3,3,STERLING CITY ISD,343,125000,338,242000,337,226000,351,234000
4841580,Texas,3,3,PLEMONS-STINNETT-PHILLIPS CISD,702,751000,673,635000,621,651000,573,699000
4841610,Texas,3,3,STOCKDALE ISD,826,1169000,780,1271000,817,1379000,857,1503000
4841670,Texas,3,3,STRATFORD ISD,563,460000,576,472000,581,516000,575,519000
4841700,Texas,3,3,STRAWN ISD,161,82000,142,81000,162,84000,174,78000
4841760,Texas,3,3,SUDAN ISD,497,216000,480,226000,483,227000,474,200000
4841790,Texas,3,3,SULPHUR BLUFF ISD,224,143000,218,169000,203,174000,227,159000
4841820,Texas,3,3,SULPHUR SPRINGS ISD,4396,5137000,4313,5559000,4339,6031000,4361,5963000
4841850,Texas,3,3,SUNDOWN ISD,607,587000,583,561000,592,589000,592,542000
4841880,Texas,3,3,SUNNYVALE ISD,1979,1719000,2025,2029000,2111,2124000,2205,2588000
4841910,Texas,3,3,SUNRAY ISD,561,1348000,591,941000,619,1425000,675,1632000
4841970,Texas,3,3,SWEENY ISD,2029,2157000,1848,2299000,1853,2731000,1898,2670000
4842000,Texas,1,3,SWEET HOME ISD,139,90000,143,92000,136,84000,145,49000
4842030,Texas,3,3,SWEETWATER ISD,2138,3191000,2083,3287000,2054,2451000,1942,2487000
4842060,Texas,3,3,TAFT ISD,988,1572000,940,1517000,888,1843000,822,1540000
4842090,Texas,3,3,TAHOKA ISD,612,1588000,597,1616000,598,1792000,595,1724000
4842120,Texas,3,3,RIVERCREST ISD,717,319000,657,646000,685,658000,700,655000
4842210,Texas,3,3,TARKINGTON ISD,1872,2249000,1718,2430000,1809,2632000,1893,2357000
4842240,Texas,3,3,TATUM ISD,1500,2333000,1473,2563000,1475,2534000,1476,2539000
4842280,Texas,3,3,TAYLOR ISD,3117,5162000,2973,5303000,3040,5590000,3138,6127000
4842300,Texas,3,3,TEAGUE ISD,1172,1196000,1163,1392000,1183,1500000,1216,1454000
4842330,Texas,3,3,TEMPLE ISD,8720,11106000,8403,13196000,8445,14700000,8615,15981000
4842360,Texas,3,3,TENAHA ISD,513,731000,500,754000,473,579000,455,765000
