dist_id,state,schlev,agchrt,district,total_enroll,tcurelsc,current_sped_exp,sped_instructional_exp,sped_pupil_support_services_exp,sped_instructional_support_exp,sped_student_transportation_exp,sped_teacher_salaries
3178020,Nebraska,3,3,VALENTINE COMMUNITY SCHOOLS,623,12707000,1302000,1049000,229000,0,24000,492000
3178120,Nebraska,3,3,VERDIGRE PUBLIC SCHOOLS,147,3163000,256000,256000,0,0,0,87000
3178210,Nebraska,3,3,WAHOO PUBLIC SCHOOLS,1085,16241000,2754000,2178000,413000,0,162000,1069000
3178240,Nebraska,3,3,WAKEFIELD PUBLIC SCHOOLS,567,8806000,671000,671000,0,0,0,263000
3178260,Nebraska,3,3,WALLACE PUBLIC SCH DIST 65 R,183,4329000,347000,347000,0,0,0,144000
3178300,Nebraska,3,3,WALTHILL PUBLIC SCHOOLS,281,7266000,811000,780000,0,0,31000,321000
3178450,Nebraska,3,3,WAUSA PUBLIC SCHOOLS,216,4092000,346000,330000,0,0,16000,95000
3178520,Nebraska,3,3,WAYNE COMMUNITY SCHOOLS,997,12539000,1187000,1046000,117000,0,23000,421000
3178540,Nebraska,3,3,WEEPING WATER PUBLIC SCHOOLS,310,6588000,651000,524000,127000,0,0,296000
3178660,Nebraska,3,3,WESTSIDE COMMUNITY SCHOOLS,6271,96271000,17291000,13152000,3613000,0,525000,5785000
3178670,Nebraska,3,3,WHEELER CENTRAL SCHOOLS,127,3599000,128000,121000,5000,0,2000,63000
3178720,Nebraska,3,3,WILBER-CLATONIA PUBLIC SCHOOLS,624,9088000,1398000,1041000,320000,0,36000,365000
3178810,Nebraska,3,3,WINNEBAGO PUBLIC SCHOOLS DISTRICT 17,629,15879000,2876000,2876000,0,0,0,1100000
3178840,Nebraska,3,3,WINSIDE PUBLIC SCHOOLS,244,4306000,277000,277000,0,0,0,98000
3178940,Nebraska,3,3,WOOD RIVER RURAL SCHOOLS,510,9798000,1088000,925000,104000,0,59000,378000
3178990,Nebraska,3,3,WYNOT PUBLIC SCHOOLS,187,3708000,245000,245000,0,0,0,108000
3179050,Nebraska,3,3,YORK PUBLIC SCHOOLS,1620,20224000,3429000,2711000,493000,0,225000,1069000
3179080,Nebraska,3,3,YUTAN PUBLIC SCHOOLS,506,7274000,719000,568000,116000,0,34000,303000
3200021,Nevada,3,3,DAVIDSON ACADEMY  SCHOOL DISTRICT,163,3867000,5000,0,0,0,0,0
3200030,Nevada,3,3,CHURCHILL COUNTY SCHOOL DISTRICT,3342,41595000,4621000,4423000,0,0,198000,1796000
3200060,Nevada,3,2,CLARK COUNTY SCHOOL DISTRICT,309787,3583997000,523988000,436338000,59458000,6748000,0,291316000
3200090,Nevada,3,3,DOUGLAS COUNTY SCHOOL DISTRICT,5312,64215000,9465000,6988000,836000,23000,399000,2898000
3200120,Nevada,3,3,ELKO COUNTY SCHOOL DISTRICT,10161,132301000,5159000,4774000,122000,218000,0,4675000
3200150,Nevada,3,3,ESMERALDA COUNTY SCHOOL DISTRICT,88,3090000,164000,160000,4000,0,0,68000
3200180,Nevada,3,3,EUREKA COUNTY SCHOOL DISTRICT,333,9334000,700000,700000,0,0,0,288000
3200210,Nevada,3,3,HUMBOLDT COUNTY SCHOOL DISTRICT,3311,47292000,5866000,4158000,1246000,125000,231000,1783000
3200240,Nevada,3,3,LANDER COUNTY SCHOOL DISTRICT,1059,15623000,1914000,1629000,285000,0,0,621000
3200270,Nevada,3,3,LINCOLN COUNTY SCHOOL DISTRICT,958,16009000,13729000,759000,0,334000,0,910000
3200300,Nevada,3,3,LYON COUNTY SCHOOL DISTRICT,9053,108131000,13571000,9627000,2958000,0,714000,4943000
3200330,Nevada,3,3,MINERAL COUNTY SCHOOL DISTRICT,608,11242000,684000,684000,0,0,0,396000
3200360,Nevada,3,3,NYE COUNTY SCHOOL DISTRICT,5842,82227000,14016000,9557000,1963000,1123000,1306000,3122000
3200390,Nevada,3,2,CARSON CITY SCHOOL DISTRICT,7654,95624000,13056000,8056000,3705000,161000,801000,2909000
3200420,Nevada,3,3,PERSHING COUNTY SCHOOL DISTRICT,663,11988000,1356000,1133000,31000,1000,16000,527000
3200450,Nevada,3,3,STOREY COUNTY SCHOOL DISTRICT,416,8554000,421000,364000,51000,0,0,402000
3200480,Nevada,3,2,WASHOE COUNTY SCHOOL DISTRICT,64442,700461000,92114000,60639000,17685000,4816000,6782000,30772000
3200510,Nevada,3,3,WHITE PINE COUNTY SCHOOL DISTRICT,1307,21807000,2112000,1685000,0,4000,3000,609000
3300003,New Hampshire,2,3,John Stark Regional School District,610,13369000,2336000,1935000,0,0,155000,719000
3300017,New Hampshire,3,3,Exeter Region Cooperative School District,2398,59719000,14275000,10280000,0,0,1429000,5161000
3300035,New Hampshire,3,3,Gorham Randolph Shelburne Cooperative School District,380,8256000,2826000,2378000,0,0,16000,790000
3300616,New Hampshire,3,3,Milton School District,504,11440000,3198000,1321000,0,0,165000,983000
3301380,New Hampshire,1,3,Allenstown School District,337,8728000,3596000,1977000,0,0,316000,858000
3301440,New Hampshire,1,3,Alton School District,417,11481000,3083000,2704000,0,0,214000,917000
3301470,New Hampshire,1,3,Amherst School District,1347,30148000,9249000,6199000,0,0,246000,3561000
3301500,New Hampshire,1,3,Andover School District,185,4145000,1188000,871000,0,0,135000,251000
3301560,New Hampshire,1,3,Ashland School District,159,3958000,644000,411000,0,0,3000,235000
3301590,New Hampshire,1,3,Auburn School District,654,11047000,3919000,2846000,0,0,391000,735000
3301620,New Hampshire,1,3,Barnstead School District,469,9594000,2924000,2103000,0,0,291000,798000
3301650,New Hampshire,1,3,Barrington School District,947,18339000,6295000,3677000,0,0,531000,1872000
3301680,New Hampshire,1,3,Bartlett School District,189,5717000,1545000,1212000,0,0,4000,487000
3301710,New Hampshire,1,3,Bath School District,61,1814000,271000,193000,0,0,0,86000
3301740,New Hampshire,3,3,Bedford School District,4161,77343000,20072000,13970000,0,0,1814000,7708000
3301860,New Hampshire,3,3,Berlin School District,1010,23544000,5393000,4026000,0,0,33000,2714000
3301890,New Hampshire,1,3,Bethlehem School District,151,3690000,967000,701000,0,0,0,449000
3301950,New Hampshire,3,3,Bow School District,1663,31275000,7467000,5478000,0,0,215000,3245000
3302010,New Hampshire,1,3,Brentwood School District,293,6021000,1713000,1011000,0,0,4000,701000
3302070,New Hampshire,1,3,Brookline School District,582,10534000,3913000,2518000,0,0,416000,1056000
3302100,New Hampshire,1,3,Campton School District,280,7293000,1702000,1298000,0,0,127000,542000
3302130,New Hampshire,1,3,Candia School District,273,7370000,2991000,2228000,0,0,290000,386000
3302250,New Hampshire,1,3,Chester School District,502,9832000,2657000,1885000,0,0,194000,832000
3302280,New Hampshire,1,3,Chesterfield School District,263,6428000,1770000,1352000,0,0,31000,528000
3302310,New Hampshire,1,3,Chichester School District,197,5526000,1491000,1099000,0,0,140000,426000
3302340,New Hampshire,3,3,Claremont School District,1649,38607000,10397000,8767000,0,0,166000,3949000
3302400,New Hampshire,3,3,Colebrook School District,316,7225000,1016000,769000,0,0,0,590000
3302460,New Hampshire,3,3,Concord School District,4025,98528000,25850000,17678000,0,0,1771000,9470000
3302480,New Hampshire,3,3,Contoocook Valley School District,1969,53494000,15564000,12413000,0,0,851000,7165000
3302490,New Hampshire,3,3,Conway School District,1540,35162000,5724000,4650000,0,0,100000,2471000
3302520,New Hampshire,1,3,Cornish School District,125,3635000,981000,705000,0,0,37000,321000
3302580,New Hampshire,1,3,Deerfield School District,528,11754000,4661000,3687000,0,0,643000,1321000
3302610,New Hampshire,1,3,Derry Cooperative School District,3124,69013000,25268000,22333000,0,0,787000,7996000
3302640,New Hampshire,3,3,Dover School District,3743,72227000,20507000,16213000,0,0,1912000,7226000
3302670,New Hampshire,3,3,Dresden School District,1014,26500000,3430000,3344000,0,0,9000,2132000
3302760,New Hampshire,1,3,Dunbarton School District,255,4809000,1250000,745000,0,0,73000,435000
3302790,New Hampshire,1,3,East Kingston School District,131,3268000,753000,336000,0,0,64000,244000
3302880,New Hampshire,3,3,Epping School District,882,20168000,5102000,3383000,0,0,298000,1661000
3302910,New Hampshire,1,3,Epsom School District,392,9912000,3844000,2553000,0,0,209000,1333000
3302970,New Hampshire,1,3,Exeter School District,832,22413000,7814000,5332000,0,0,262000,3130000
3302990,New Hampshire,3,3,Fall Mountain Regional School District,1418,34031000,8801000,7423000,0,0,380000,3826000
3303000,New Hampshire,3,3,Farmington School District,792,16700000,3984000,2512000,0,0,67000,1708000
3303090,New Hampshire,3,3,Franklin School District,935,18976000,5505000,3467000,0,0,308000,1808000
3303150,New Hampshire,1,3,Fremont School District,375,8541000,3414000,2188000,0,0,261000,632000
3303180,New Hampshire,3,3,Gilford School District,1126,24064000,4623000,3951000,0,0,86000,1874000
3303210,New Hampshire,1,3,Gilmanton School District,365,8424000,1292000,636000,0,0,101000,329000
3303240,New Hampshire,3,3,Goffstown School District,2766,46825000,14710000,10378000,0,0,837000,5699000
3303276,New Hampshire,1,3,Mason School District,103,1880000,229000,216000,0,0,3000,105000
3303303,New Hampshire,1,3,Lempster School District,114,2759000,639000,433000,0,0,15000,191000
3303330,New Hampshire,3,3,Governor Wentworth Regional School District,2131,53060000,9999000,6098000,0,0,442000,4753000
3303360,New Hampshire,1,3,Grantham School District,271,6374000,1891000,1155000,0,0,52000,822000
3303420,New Hampshire,1,3,Greenland School District,371,9378000,2591000,1569000,0,0,99000,694000
3303480,New Hampshire,1,3,Hampstead School District,827,23570000,8679000,7030000,0,0,689000,2584000
3303510,New Hampshire,1,3,Hampton School District,947,23844000,6645000,4964000,0,0,324000,2389000
3303540,New Hampshire,1,3,Hampton Falls School District,185,6510000,1796000,1191000,0,0,88000,870000
3303600,New Hampshire,1,3,Hanover School District,455,12905000,4133000,3983000,0,0,150000,1685000
3303630,New Hampshire,1,3,Harrisville School District,55,1717000,326000,260000,0,0,0,91000
3303660,New Hampshire,3,3,Haverhill Cooperative School District,653,14626000,3442000,2553000,0,0,77000,1487000
3303690,New Hampshire,1,3,Henniker School District,400,8771000,2027000,1547000,0,0,87000,778000
3303720,New Hampshire,1,3,Hill School District,63,1282000,204000,146000,0,0,0,71000
3303750,New Hampshire,3,3,Hillsboro-Deering Cooperative School District,1044,25430000,7021000,5098000,0,0,463000,2999000
3303780,New Hampshire,3,3,Hinsdale School District,526,14363000,3572000,2478000,0,0,360000,1129000
3303810,New Hampshire,1,3,Holderness School District,152,4872000,928000,621000,0,0,57000,260000
3303840,New Hampshire,1,3,Hollis School District,666,14159000,3505000,2284000,0,0,337000,1636000
3303850,New Hampshire,2,3,Hollis-Brookline Cooperative School District,1139,24289000,5086000,3810000,0,0,438000,2043000
3303870,New Hampshire,1,3,Hooksett School District,1251,26609000,11771000,8281000,0,0,1648000,1574000
3303900,New Hampshire,3,3,Hopkinton School District,935,21702000,5540000,4482000,0,0,111000,2180000
3303930,New Hampshire,3,3,Hudson School District,3056,58227000,13115000,9251000,0,0,679000,4728000
3303960,New Hampshire,3,3,Inter-Lakes Cooperative School District,915,28491000,6664000,4571000,0,0,505000,2778000
3304030,New Hampshire,3,3,Jaffrey-Rindge Cooperative School District,1233,25975000,7642000,5486000,0,0,557000,2744000
3304040,New Hampshire,3,3,Kearsarge Regional School District,1728,43277000,8531000,7589000,0,0,144000,4428000
3304050,New Hampshire,3,3,Keene School District,3044,61083000,16815000,11748000,0,0,1015000,5501000
3304080,New Hampshire,1,3,Kensington School District,136,3889000,1086000,611000,0,0,34000,369000
3304140,New Hampshire,3,3,Laconia School District,1828,40262000,9962000,8721000,0,0,364000,3617000
3304150,New Hampshire,1,3,Lafayette Regional School District,88,3131000,656000,380000,0,0,0,244000
3304230,New Hampshire,3,3,Lebanon School District,1631,42356000,9761000,7032000,0,0,93000,4407000
3304260,New Hampshire,3,3,Lincoln-Woodstock Cooperative School District,268,7802000,1550000,1141000,0,0,0,481000
3304290,New Hampshire,3,3,Lisbon Regional School District,275,7040000,1769000,1596000,0,0,11000,584000
3304350,New Hampshire,3,3,Litchfield School District,1204,22863000,4762000,3118000,0,0,439000,1992000
3304380,New Hampshire,3,3,Littleton School District,652,17472000,3780000,2858000,0,0,142000,1541000
3304410,New Hampshire,3,3,Londonderry School District,4117,85656000,23093000,16043000,0,0,1654000,9679000
3304500,New Hampshire,1,3,Lyme School District,193,5941000,1296000,927000,0,0,8000,488000
3304560,New Hampshire,1,3,Madison School District,124,5466000,1738000,1481000,0,0,67000,283000
3304590,New Hampshire,3,3,Manchester School District,12063,218064000,58636000,39971000,0,0,10125000,25201000
3304620,New Hampshire,1,3,Marlborough School District,154,3799000,1073000,776000,0,0,29000,310000
3304650,New Hampshire,1,3,Marlow School District,57,1555000,692000,565000,0,0,81000,81000
3304670,New Hampshire,3,3,Mascenic Regional School District,918,17255000,3108000,1743000,0,0,211000,985000
3304680,New Hampshire,3,3,Mascoma Valley Regional School District,1090,27900000,8495000,5076000,0,0,1016000,2863000
3304740,New Hampshire,3,3,Merrimack School District,3561,77751000,23517000,18090000,0,0,1319000,7529000
3304760,New Hampshire,3,3,Merrimack Valley School District,2226,43210000,13256000,9226000,0,0,840000,5254000
3304800,New Hampshire,1,3,Milan School District,120,2382000,915000,566000,0,0,1000,169000
3304830,New Hampshire,3,3,Milford School District,2123,43934000,11861000,7061000,0,0,926000,3767000
3304890,New Hampshire,3,3,Monadnock Regional School District,1621,35814000,11485000,8164000,0,0,520000,2820000
3304920,New Hampshire,1,3,Monroe School District,92,2943000,590000,497000,0,0,20000,225000
3304950,New Hampshire,1,3,Mont Vernon School District,211,4608000,991000,750000,0,0,43000,328000
3304960,New Hampshire,3,3,Moultonborough School District,485,16026000,3141000,2079000,0,0,65000,1684000
3304980,New Hampshire,3,3,Nashua School District,9928,191759000,44458000,30022000,0,0,3919000,20385000
3305010,New Hampshire,1,3,Nelson School District,59,1597000,384000,317000,0,0,9000,150000
3305040,New Hampshire,1,3,New Boston School District,512,9492000,3284000,2436000,0,0,235000,1043000
3305190,New Hampshire,1,3,Newfields School District,118,2899000,822000,404000,0,0,27000,289000
3305220,New Hampshire,3,3,Newfound Area School District,1167,24594000,6221000,4266000,0,0,278000,2322000
3305250,New Hampshire,1,3,Newington School District,51,1767000,275000,143000,0,0,40000,82000
3305280,New Hampshire,3,3,Newmarket School District,965,22750000,5954000,4446000,0,0,386000,2166000
3305310,New Hampshire,3,3,Newport School District,809,19388000,4982000,3763000,0,0,209000,1710000
3305370,New Hampshire,1,3,North Hampton School District,303,9372000,2666000,2020000,0,0,85000,1369000
3305400,New Hampshire,3,3,Northumberland School District,322,6623000,1163000,814000,0,0,14000,502000
3305430,New Hampshire,1,3,Northwood School District,388,9211000,3773000,3402000,0,0,137000,1446000
3305460,New Hampshire,1,3,Nottingham School District,505,9990000,2303000,2024000,0,0,279000,1021000
3305520,New Hampshire,3,3,Oyster River Coop School District,2141,49307000,10357000,7048000,0,0,306000,3993000
3305550,New Hampshire,3,3,Pelham School District,1686,31577000,7838000,5288000,0,0,525000,2709000
3305580,New Hampshire,3,3,Pembroke School District,1431,27478000,6358000,5257000,0,0,497000,2623000
3305670,New Hampshire,1,3,Piermont School District,53,2044000,792000,666000,0,0,32000,95000
3305700,New Hampshire,3,3,Pittsburg School District,89,3403000,239000,150000,0,0,0,147000
3305730,New Hampshire,3,3,Pittsfield School District,517,11492000,3674000,2619000,0,0,387000,1443000
3305760,New Hampshire,1,3,Plainfield School District,206,6302000,2119000,1738000,0,0,39000,476000
3305790,New Hampshire,1,3,Plymouth School District,387,9743000,2600000,2044000,0,0,32000,1016000
3305820,New Hampshire,3,3,Portsmouth School District,2482,62396000,14200000,11678000,0,0,544000,6243000
3305830,New Hampshire,2,3,Profile School District,210,5822000,1135000,710000,0,0,38000,326000
3305880,New Hampshire,3,3,Raymond School District,1171,26362000,7501000,5666000,0,0,1088000,1571000
3305940,New Hampshire,3,3,Rochester School District,3891,71550000,17404000,9889000,0,0,888000,7628000
3305970,New Hampshire,1,3,Rollinsford School District,128,4110000,1290000,965000,0,0,115000,358000
3306000,New Hampshire,1,3,Rumney School District,85,3217000,571000,383000,0,0,0,232000
3306030,New Hampshire,1,3,Rye School District,399,11845000,2663000,1481000,0,0,59000,696000
3306060,New Hampshire,3,3,Salem School District,3607,71813000,15036000,9800000,0,0,1194000,6801000
3306080,New Hampshire,3,3,Sanborn Regional School District,1395,34624000,9231000,7059000,0,0,342000,3495000
3306150,New Hampshire,1,3,Seabrook School District,660,17182000,4088000,2694000,0,0,135000,1869000
3306180,New Hampshire,3,3,Shaker Regional School District,1161,25450000,5357000,3414000,0,0,203000,2224000
3306240,New Hampshire,3,3,Somersworth School District,1328,29602000,8411000,6298000,0,0,912000,2581000
3306260,New Hampshire,2,3,Souhegan Cooperative School District,698,18109000,4936000,3726000,0,0,226000,1790000
3306270,New Hampshire,1,3,South Hampton School District,89,2397000,686000,530000,0,0,0,318000
3306360,New Hampshire,1,3,Stewartstown School District,53,2055000,365000,318000,0,0,0,155000
3306390,New Hampshire,1,3,Stoddard School District,58,1683000,394000,253000,0,0,34000,115000
3306420,New Hampshire,1,3,Strafford School District,403,7621000,1604000,1445000,0,0,159000,733000
3306450,New Hampshire,1,3,Stratford School District,63,1908000,199000,163000,0,0,0,78000
3306480,New Hampshire,1,3,Stratham School District,521,13339000,4306000,2454000,0,0,125000,1694000
3306540,New Hampshire,3,3,Sunapee School District,374,12764000,3018000,2169000,0,0,125000,1042000
3306600,New Hampshire,1,3,Tamworth School District,184,6289000,1472000,1148000,0,0,127000,628000
3306660,New Hampshire,1,3,Thornton School District,185,5259000,1165000,927000,0,0,36000,474000
3306720,New Hampshire,3,3,Timberlane Regional School District,3312,69794000,15794000,13029000,0,0,792000,6650000
3306750,New Hampshire,1,3,Unity School District,100,2417000,440000,412000,0,0,0,239000
3306780,New Hampshire,1,3,Wakefield School District,450,8599000,3433000,2199000,0,0,214000,808000
3306870,New Hampshire,1,3,Warren School District,67,2040000,359000,217000,0,0,34000,130000
3306900,New Hampshire,1,3,Washington School District,52,1617000,147000,147000,0,0,0,84000
3306910,New Hampshire,1,3,Waterville Valley School District,51,1475000,283000,261000,0,0,0,137000
3306930,New Hampshire,1,3,Weare School District,897,16544000,3997000,2720000,0,0,324000,1716000
3306990,New Hampshire,1,3,Wentworth School District,68,2213000,821000,722000,0,0,0,162000
3307020,New Hampshire,1,3,Westmoreland School District,110,2778000,529000,435000,0,0,2000,177000
3307050,New Hampshire,3,3,White Mountains Regional School District,970,25735000,5189000,3404000,0,0,365000,1530000
3307115,New Hampshire,3,3,Wilton-Lyndeborough Cooperative School District,563,12143000,3535000,1296000,0,0,292000,669000
3307140,New Hampshire,1,3,Winchester School District,357,9183000,5026000,3177000,0,0,442000,682000
3307170,New Hampshire,3,3,Windham School District,3009,55376000,13876000,11180000,0,0,1162000,4553000
3307230,New Hampshire,2,3,Winnacunnet Cooperative School District,1063,27657000,5548000,4000000,0,0,482000,2125000
3307300,New Hampshire,3,3,Winnisquam Regional School District,1296,25656000,5784000,5016000,0,0,212000,1798000
3399965,New Hampshire,2,3,Pemi-baker Regional School District,646,14990000,2933000,2210000,0,0,302000,929000
3400004,New Jersey,3,3,School District of the Chathams,3604,88923000,12330000,7997000,4333000,0,0,5322000
3400008,New Jersey,1,3,Great Meadows Regional School District,642,14253000,2122000,1274000,825000,0,0,784000
3400009,New Jersey,3,3,Somerset Hills Regional School District,1723,48487000,5112000,2642000,2253000,0,0,2168000
3400660,New Jersey,1,3,Absecon Public Schools District,947,22028000,2577000,1586000,951000,0,0,1178000
3400690,New Jersey,1,3,Alexandria Township School District,447,12073000,1993000,1373000,621000,0,0,1319000
3400720,New Jersey,1,3,Allamuchy Township School District,426,10438000,1324000,840000,435000,0,0,470000
3400750,New Jersey,1,3,Allendale Public School District,906,20408000,2155000,933000,1222000,0,0,711000
3400769,New Jersey,3,3,South Hunterdon Regional School District,808,28461000,3574000,2577000,822000,0,0,1778000
3400772,New Jersey,3,3,Mastery Schools of Camden Inc.,2880,75140000,9366000,8723000,643000,0,0,3392000
3400776,New Jersey,3,3,Camden Prep Inc.,1162,28698000,47000,29000,4000,0,0,29000
3400777,New Jersey,3,3,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,2026,50414000,500000,0,500000,0,0,0
3400810,New Jersey,1,3,Alloway Twp School District,262,6918000,835000,409000,387000,0,0,322000
3400840,New Jersey,1,3,Alpha Borough School District,169,6048000,1104000,609000,130000,0,0,297000
3400870,New Jersey,1,3,Alpine School District,165,6790000,780000,284000,457000,0,0,218000
3400900,New Jersey,1,3,Andover Regional School District,428,15369000,2919000,1066000,1137000,0,0,909000
3400930,New Jersey,3,3,Asbury Park School District,1410,73963000,5943000,4282000,1602000,0,0,2816000
3400960,New Jersey,3,3,Atlantic City School District,6346,205779000,17332000,13743000,3492000,0,0,10753000
3401020,New Jersey,1,3,Atlantic Highlands School District,256,7409000,1116000,702000,414000,0,0,555000
3401050,New Jersey,3,3,Audubon Public School District,1405,33869000,4055000,2754000,1301000,0,0,2068000
3401110,New Jersey,1,3,Avalon School District,83,3984000,164000,82000,82000,0,0,77000
3401140,New Jersey,1,3,Avon Boro School District,117,4294000,531000,307000,223000,0,0,230000
3401170,New Jersey,1,3,Barrington School District,555,14217000,2375000,1596000,780000,0,0,1229000
3401230,New Jersey,1,3,Bay Head Borough School District,123,4234000,391000,250000,141000,0,0,85000
3401260,New Jersey,3,3,Bayonne School District,10064,228435000,37518000,21306000,10984000,0,0,13260000
3401290,New Jersey,1,3,Beach Haven School District,72,2484000,148000,76000,72000,0,0,56000
3401320,New Jersey,1,3,Bedminster Township Public School District,452,15303000,2552000,1439000,950000,0,0,1008000
3401350,New Jersey,3,3,Belleville Public School District,4868,120162000,13496000,8291000,4786000,0,0,5648000
3401380,New Jersey,1,3,Bellmawr Public School District,1156,26964000,3259000,1952000,1307000,0,0,1319000
3401410,New Jersey,1,3,Belmar Elementary School District,394,12859000,1691000,1027000,663000,0,0,506000
3401440,New Jersey,3,3,Belvidere School District,602,18008000,1758000,1287000,470000,0,0,1189000
3401500,New Jersey,3,3,Bergenfield Borough School District,3618,92040000,15985000,10549000,3934000,0,0,3035000
3401530,New Jersey,3,3,Berkeley Heights School District,2470,67288000,9349000,6145000,3159000,0,0,4108000
3401560,New Jersey,1,3,Berkeley Township School District,2427,51290000,7473000,4324000,2785000,0,0,2947000
3401590,New Jersey,1,3,Berlin Borough School District,770,16762000,2890000,1818000,1072000,0,0,1401000
3401620,New Jersey,1,3,Berlin Township School District,607,16328000,2409000,1602000,807000,0,0,1223000
3401650,New Jersey,3,3,Bernards Township School District,4732,130308000,21701000,15835000,5860000,0,0,8961000
3401710,New Jersey,1,3,Bethlehem Township School District,355,9741000,1565000,1001000,564000,0,0,816000
3401740,New Jersey,1,3,Beverly City School District,343,8931000,827000,367000,430000,0,0,354000
3401770,New Jersey,2,3,Black Horse Pike Regional School District,3502,83029000,9362000,6176000,2913000,0,0,4543000
