dist_id,state,schlev,agchrt,district,current_sped_exp_fy20_adjusted,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
3412570,New Jersey,2,3,Passaic Valley Regional High School District #1,4519225.071,1501748.161,455534.159,1957282.32,228,4442000,1742000,254000,1996000,205,6586.614741228071,1997.9568377192982,8584.571578947369,19821.162592105266,8497.560975609756,1239.0243902439024,9736.585365853658,21668.29268292683,11236.591013157897,11931.707317073171,695.1163039152743
3412600,New Jersey,2,3,Passaic County Manchester Regional High School District,2772816.62,1063689.737,304077.789,1367767.526,143,2691000,989000,216000,1205000,137,7438.389769230769,2126.418104895105,9564.807874125874,19390.326013986014,7218.978102189781,1576.6423357664235,8795.620437956204,19642.33576642336,9825.51813986014,10846.715328467155,1021.197188607015
3412660,New Jersey,1,3,Long Hill Township School District,3702525.722,1026408.169,273786.515,1300194.684,188,3139000,1278000,227000,1505000,146,5459.617920212766,1456.31125,6915.929170212766,19694.28575531915,8753.424657534246,1554.7945205479452,10308.219178082192,21500,12778.356585106383,11191.780821917808,-1586.5757631885754
3412690,New Jersey,3,3,Paterson Public School District,115655579.279,36025645.178,7534371.883,43560017.061,4148,95474000,31111000,7604000,38715000,4007,8685.063929122469,1816.3866641755064,10501.450593297974,27882.25151374156,7764.162715248315,1897.6790616421263,9661.841776890442,23826.803094584477,17380.800920443588,14164.961317694035,-3215.839602749553
3412720,New Jersey,3,3,Paulsboro School District,2946408.921,1156893.657,439223.473,1596117.13,297,3238000,1328000,412000,1740000,276,3895.264838383838,1478.8669124579123,5374.1317508417505,9920.568757575758,4811.594202898551,1492.7536231884058,6304.347826086957,11731.884057971014,4546.437006734008,5427.536231884057,881.0992251500493
3412810,New Jersey,3,3,Pemberton Township School District,18881949.143,4790681.488,1906020.164,6696701.652,922,14417000,4247000,1767000,6014000,817,5195.966906724512,2067.266989154013,7263.233895878525,20479.33746529284,5198.28641370869,2162.7906976744184,7361.077111383109,17646.266829865363,13216.103569414314,10285.189718482254,-2930.91385093206
3412840,New Jersey,3,3,Penns Grove-Carneys Point Regional School District,5807769.265,1790680.313,686213.861,2476894.174,477,5597000,1557000,594000,2151000,413,3754.046777777778,1438.6034821802937,5192.650259958072,12175.616907756812,3769.9757869249393,1438.2566585956417,5208.232445520581,13552.058111380145,6982.96664779874,8343.825665859564,1360.8590180608235
3412870,New Jersey,3,3,Pennsauken Township Board of Education School District,12844665.225,5645827.454,1858253.155,7504080.609,1070,12148000,5166000,1525000,6691000,889,5276.474256074766,1736.685191588785,7013.159447663552,12004.360023364485,5811.023622047244,1715.4105736782901,7526.434195725535,13664.791901012373,4991.200575700933,6138.357705286839,1147.1571295859057
3412900,New Jersey,3,3,Pequannock Township School District,6233012.15,2194952.316,611650.725,2806603.041,460,7807000,2328000,536000,2864000,434,4771.635469565218,1329.6754891304347,6101.3109586956525,13550.026413043479,5364.055299539171,1235.0230414746543,6599.078341013825,17988.479262672812,7448.715454347826,11389.400921658987,3940.685467311161
3412930,New Jersey,3,3,Perth Amboy Public School District,27207389.297,12491655.378,2909127.353,15400782.731,1198,35502000,11438000,3134000,14572000,1086,10427.091300500835,2428.3199941569283,12855.411294657764,22710.675540066775,10532.228360957643,2885.8195211786374,13418.04788213628,32690.60773480663,9855.264245409011,19272.559852670347,9417.295607261336
3412960,New Jersey,3,3,Phillipsburg School District,12745636.06,1939806.585,1140582.971,3080389.556,798,12430000,1824000,1104000,2928000,788,2430.835319548872,1429.301968671679,3860.137288220551,15971.97501253133,2314.720812182741,1401.0152284263959,3715.736040609137,15774.111675126904,12111.837724310779,12058.375634517766,-53.46208979301264
3412990,New Jersey,3,3,Pine Hill School District,5415147.752,1885049.282,531262.344,2416311.626,437,5238000,1675000,565000,2240000,385,4313.613917620137,1215.7033043478261,5529.317221967964,12391.642453089245,4350.649350649351,1467.5324675324675,5818.181818181818,13605.194805194806,6862.325231121282,7787.012987012988,924.6877558917058
3413000,New Jersey,2,3,Pinelands Regional School District,6068740.241,1925825.997,486990.482,2412816.479,398,6417000,1516000,605000,2121000,349,4838.75878643216,1223.594175879397,6062.352962311557,15248.091057788946,4343.839541547278,1733.5243553008595,6077.363896848137,18386.81948424069,9185.738095477389,12309.455587392551,3123.717491915162
3413050,New Jersey,3,3,Piscataway Township School District,23203115.884,5775147.893,2239224.178,8014372.071,941,19583000,7078000,2730000,9808000,848,6137.245369819341,2379.621868225292,8516.867238044633,24657.933989373007,8346.698113207547,3219.3396226415093,11566.037735849057,23093.16037735849,16141.066751328373,11527.122641509433,-4613.94410981894
3413080,New Jersey,3,3,Pitman Boro School District,4423691.053,1262913.116,429903.081,1692816.197,274,4226000,1126000,348000,1474000,246,4609.171956204379,1568.9893467153286,6178.161302919708,16144.857857664234,4577.235772357723,1414.6341463414635,5991.869918699187,17178.861788617887,9966.696554744525,11186.9918699187,1220.295315174175
3413110,New Jersey,3,3,Pittsgrove Township School District,5166992.315,1768544.382,534757.491,2303301.873,302,5285000,1684000,474000,2158000,276,5856.107225165563,1770.7201688741723,7626.827394039736,17109.246076158943,6101.449275362319,1717.391304347826,7818.840579710145,19148.55072463768,9482.418682119207,11329.710144927536,1847.291462808329
3413140,New Jersey,3,3,Plainfield Public School District,28721952.997,13248937.228,2547962.163,15796899.391,1541,35114000,12458000,2950000,15408000,1177,8597.623120051914,1653.4472180402338,10251.070338092148,18638.51589682025,10584.536958368733,2506.3721325403567,13090.90909090909,29833.474936278675,8387.4455587281,16742.565845369587,8355.120286641486
3413200,New Jersey,3,3,Pleasantville Public School District,11793791.027,3549904.303,1285049.047,4834953.35,644,10326000,3293000,1220000,4513000,622,5512.27376242236,1995.4177748447205,7507.69153726708,18313.340104037266,5294.212218649518,1961.4147909967846,7255.627009646302,16601.28617363344,10805.648566770185,9345.65916398714,-1459.989402783045
3413230,New Jersey,3,3,Plumsted Township School District,5531652.652,1365437.428,383301.121,1748738.549,275,4493000,1317000,275000,1592000,234,4965.227010909091,1393.8222581818181,6359.04926909091,20115.100552727272,5628.205128205128,1175.2136752136753,6803.418803418804,19200.8547008547,13756.051283636363,12397.435897435895,-1358.6153862004685
3413260,New Jersey,1,3,Pohatcong Township School District,1290874.292,313398.181,103689.361,417087.542,56,1339000,348000,94000,442000,63,5596.396089285714,1851.5957321428573,7447.991821428572,23051.32664285714,5523.809523809524,1492.063492063492,7015.873015873016,21253.968253968254,15603.334821428569,14238.095238095239,-1365.2395833333303
3413290,New Jersey,3,3,Point Pleasant Borough School District,7868740.946,2401165.989,717670.184,3118836.173,463,7927000,2409000,902000,3311000,396,5186.1036479481645,1550.043593952484,6736.147241900648,16995.120833693305,6083.333333333333,2277.777777777778,8361.111111111111,20017.676767676767,10258.973591792657,11656.565656565655,1397.5920647729981
3413350,New Jersey,3,3,Pompton Lakes School District,7093983.361,1275728.655,509126.413,1784855.068,405,6110000,1737000,526000,2263000,330,3149.9472962962964,1257.1022543209876,4407.049550617284,17516.00829876543,5263.636363636364,1593.939393939394,6857.575757575758,18515.151515151516,13108.958748148147,11657.575757575758,-1451.3829905723887
3413410,New Jersey,3,3,Princeton Public Schools,16911851.284,5517672.064,1318835.468,6836507.532,715,15216000,6150000,1185000,7335000,597,7717.023865734266,1844.5251300699301,9561.548995804194,23652.93885874126,10301.507537688442,1984.9246231155778,12286.43216080402,25487.437185929648,14091.389862937067,13201.005025125627,-890.3848378114399
3413530,New Jersey,3,3,Rahway Public School District,14655151.371,3648933.468,0,3648933.468,706,13793000,3211000,1162000,4373000,710,5168.461002832861,0,5168.461002832861,20758.004774787536,4522.5352112676055,1636.619718309859,6159.154929577465,19426.76056338028,15589.543771954675,13267.605633802817,-2321.938138151858
3413560,New Jersey,2,3,Ramapo Indian Hills Regional High School District,6164274.259,1998059.035,385631.219,2383690.254,403,7054000,2915000,431000,3346000,361,4957.962866004963,956.901287841191,5914.864153846154,15295.965903225806,8074.792243767313,1193.9058171745153,9268.698060941828,19540.166204986148,9381.101749379652,10271.46814404432,890.3663946646684
3413590,New Jersey,3,3,Ramsey School District,11758839.557,1973593.006,906408.122,2880001.128,383,10776000,2773000,961000,3734000,359,5152.984349869452,2366.6008407310705,7519.585190600522,30701.930958224544,7724.233983286908,2676.8802228412255,10401.114206128133,30016.713091922007,23182.34576762402,19615.598885793872,-3566.7468818301495
3413620,New Jersey,2,3,Rancocas Valley Regional High School District,3794564.593,1730097.765,559223.52,2289321.285,426,4057000,1967000,515000,2482000,411,4061.2623591549295,1312.7312676056338,5373.9936267605635,8907.428622065727,4785.888077858881,1253.0413625304136,6038.9294403892945,9871.046228710462,3533.4349953051633,3832.1167883211674,298.6817930160041
3413650,New Jersey,3,3,Randolph Township School District,15525442.974,5520002.162,1162718.902,6682721.064,734,14808000,5405000,1032000,6437000,649,7520.438912806539,1584.0856975476838,9104.524610354223,21151.829664850135,8328.19722650231,1590.1386748844377,9918.335901386748,22816.640986132512,12047.305054495911,12898.305084745763,851.000030249852
3413680,New Jersey,3,3,Hazlet Township Public School District,8408158.633,2683107.847,877281.897,3560389.744,602,9160000,2840000,749000,3589000,525,4456.989779069768,1457.2788986710964,5914.2686777408635,13967.04091860465,5409.523809523809,1426.6666666666667,6836.190476190476,17447.619047619046,8052.772240863787,10611.428571428569,2558.6563305647815
3413710,New Jersey,1,3,Readington Township School District,6823691.993,1819806.538,427572.983,2247379.521,346,6314000,1995000,429000,2424000,257,5259.556468208092,1235.7600664739884,6495.3165346820815,19721.653158959536,7762.645914396887,1669.260700389105,9431.906614785992,24568.093385214008,13226.336624277454,15136.186770428016,1909.850146150562
3413740,New Jersey,1,3,Red Bank Borough Public School District,3676894.644,1671845.315,462524.453,2134369.768,296,3838000,1509000,497000,2006000,264,5648.126064189189,1562.5826114864865,7210.708675675676,12421.941364864864,5715.909090909091,1882.5757575757575,7598.484848484848,14537.878787878788,5211.232689189188,6939.39393939394,1728.161250204752
3413750,New Jersey,2,3,Red Bank Regional School District,2995340.979,957670.278,400776.856,1358447.134,266,2807000,1434000,390000,1824000,191,3600.264203007519,1506.6799097744363,5106.9441127819555,11260.68037218045,7507.853403141361,2041.8848167539268,9549.738219895287,14696.335078534032,6153.736259398494,5146.596858638744,-1007.1394007597501
3413770,New Jersey,3,3,Ridgefield School District,14431461.963,1995728.937,364660.337,2360389.274,232,12107000,1986000,340000,2326000,198,8602.279900862068,1571.811797413793,10174.091698275863,62204.577426724136,10030.30303030303,1717.171717171717,11747.474747474747,61146.46464646464,52030.48572844827,49398.989898989894,-2631.4958294583776
3413800,New Jersey,3,3,Ridgefield Park Public School District,8033012.855,2476894.174,659417.734,3136311.908,348,8715000,3071000,596000,3667000,382,7117.511994252874,1894.8785459770118,9012.390540229884,23083.370272988508,8039.267015706806,1560.2094240837696,9599.476439790576,22814.13612565445,14070.979732758624,13214.659685863875,-856.3200468947489
3413830,New Jersey,3,3,Ridgewood Public School District,20118066.132,5579419.661,1232621.842,6812041.503,871,19515000,7709000,1240000,8949000,675,6405.763101033295,1415.1800711825488,7820.943172215843,23097.66490470723,11420.74074074074,1837.037037037037,13257.777777777777,28911.11111111111,15276.721732491387,15653.333333333332,376.6116008419449
3413860,New Jersey,1,3,Ringwood School District,5897478.038,1403884.045,356504.994,1760389.039,223,6409000,1479000,356000,1835000,223,6295.4441479820625,1598.6771031390135,7894.121251121077,26446.08985650224,6632.286995515695,1596.4125560538116,8228.699551569507,28739.910313901346,18551.968605381164,20511.210762331837,1959.2421569506732
3413890,New Jersey,1,3,River Edge School District,4706797.96,1523884.092,511456.511,2035340.603,277,4272000,1502000,418000,1920000,323,5501.386613718411,1846.4133971119134,7347.800010830325,16992.050397111914,4650.1547987616095,1294.1176470588234,5944.272445820434,13226.006191950464,9644.25038628159,7281.73374613003,-2362.51664015156
3413950,New Jersey,1,3,River Vale Public School District,3450875.138,843495.476,348349.651,1191845.127,159,3296000,1186000,292000,1478000,129,5305.002993710692,2190.8783081761007,7495.881301886793,21703.617220125783,9193.798449612403,2263.5658914728683,11457.364341085271,25550.387596899225,14207.73591823899,14093.023255813954,-114.71266242503589
3413980,New Jersey,1,3,Riverdale School District,1040388.757,304077.789,88543.724,392621.513,61,948000,565000,74000,639000,58,4984.881786885246,1451.5364590163936,6436.418245901639,17055.553393442624,9741.379310344828,1275.8620689655172,11017.241379310344,16344.827586206897,10619.135147540985,5327.5862068965525,-5291.548940644432
3414010,New Jersey,3,3,Riverside Township School District,3527768.372,1217476.205,432233.179,1649709.384,277,3782000,1343000,478000,1821000,260,4395.2209566787005,1560.4085884476535,5955.629545126354,12735.62589169675,5165.384615384615,1838.4615384615386,7003.846153846154,14546.153846153846,6779.996346570397,7542.3076923076915,762.3113457372947
3414070,New Jersey,1,3,Rochelle Park School District,2339418.392,594174.99,157281.615,751456.605,111,2195000,1500000,138000,1638000,94,5352.927837837838,1416.9514864864864,6769.879324324324,21075.84136936937,15957.446808510638,1468.0851063829787,17425.531914893618,23351.063829787236,14305.962045045046,5925.531914893618,-8380.430130151428
3414100,New Jersey,1,3,Rockaway Borough School District,2589903.927,714175.037,172427.252,886602.289,136,2435000,602000,198000,800000,131,5251.287036764706,1267.8474411764707,6519.134477941177,19043.41122794118,4595.419847328244,1511.4503816793892,6106.8702290076335,18587.786259541987,12524.27675,12480.916030534354,-43.36071946564698
3414130,New Jersey,1,3,Rockaway Township School District,12954179.831,2671457.357,672233.273,3343690.63,442,13043000,2721000,627000,3348000,428,6044.0211696832575,1520.889757918552,7564.91092760181,29308.09916515837,6357.476635514019,1464.9532710280373,7822.429906542056,30474.29906542056,21743.188237556562,22651.869158878504,908.6809213219422
3414250,New Jersey,1,3,Roseland School District,1866408.498,462524.453,116504.9,579029.353,92,1983000,670000,123000,793000,86,5027.439706521739,1266.357608695652,6293.797315217392,20287.04889130435,7790.697674418605,1430.2325581395348,9220.93023255814,23058.13953488372,13993.251576086957,13837.209302325582,-156.04227376137533
